"","date","sac","inund_days"
"932",1986-08-20,13800,0
"933",1986-08-21,13900,0
"934",1986-08-22,14300,0
"935",1986-08-23,14600,0
"936",1986-08-24,14500,0
"937",1986-08-25,14400,0
"938",1986-08-26,14400,0
"939",1986-08-27,14400,0
"940",1986-08-28,14200,0
"941",1986-08-29,14400,0
"942",1986-08-30,14600,0
"943",1986-08-31,14900,0
"944",1986-09-01,15300,0
"945",1986-09-02,15100,0
"946",1986-09-03,15400,0
"947",1986-09-04,15800,0
"948",1986-09-05,16200,0
"949",1986-09-06,16200,0
"950",1986-09-07,16000,0
"951",1986-09-08,15000,0
"952",1986-09-09,14500,0
"953",1986-09-10,14100,0
"954",1986-09-11,13900,0
"955",1986-09-12,14000,0
"956",1986-09-13,14800,0
"957",1986-09-14,14700,0
"958",1986-09-15,14700,0
"959",1986-09-16,15500,0
"960",1986-09-17,16700,0
"961",1986-09-18,19800,0
"962",1986-09-19,21300,0
"963",1986-09-20,22800,0
"964",1986-09-21,23000,0
"965",1986-09-22,22700,0
"966",1986-09-23,22600,0
"967",1986-09-24,22600,0
"968",1986-09-25,22500,0
"969",1986-09-26,23000,0
"970",1986-09-27,22900,0
"971",1986-09-28,21900,0
"972",1986-09-29,21400,0
"973",1986-09-30,19800,0
"974",1986-10-01,20800,0
"975",1986-10-02,22000,0
"976",1986-10-03,21000,0
"977",1986-10-04,21000,0
"978",1986-10-05,20400,0
"979",1986-10-06,19600,0
"980",1986-10-07,18600,0
"981",1986-10-08,18700,0
"982",1986-10-09,18800,0
"983",1986-10-10,18600,0
"984",1986-10-11,18200,0
"985",1986-10-12,17600,0
"986",1986-10-13,16800,0
"987",1986-10-14,15800,0
"988",1986-10-15,15000,0
"989",1986-10-16,14000,0
"990",1986-10-17,13400,0
"991",1986-10-18,12800,0
"992",1986-10-19,12400,0
"993",1986-10-20,12600,0
"994",1986-10-21,12400,0
"995",1986-10-22,11800,0
"996",1986-10-23,11600,0
"997",1986-10-24,11400,0
"998",1986-10-25,11500,0
"999",1986-10-26,11600,0
"1000",1986-10-27,11800,0
"1001",1986-10-28,12000,0
"1002",1986-10-29,12200,0
"1003",1986-10-30,12400,0
"1004",1986-10-31,12000,0
"1005",1986-11-01,12400,0
"1006",1986-11-02,12600,0
"1007",1986-11-03,12600,0
"1008",1986-11-04,12800,0
"1009",1986-11-05,12600,0
"1010",1986-11-06,12400,0
"1011",1986-11-07,12000,0
"1012",1986-11-08,11800,0
"1013",1986-11-09,11600,0
"1014",1986-11-10,12200,0
"1015",1986-11-11,12400,0
"1016",1986-11-12,12600,0
"1017",1986-11-13,12400,0
"1018",1986-11-14,12800,0
"1019",1986-11-15,13000,0
"1020",1986-11-16,13000,0
"1021",1986-11-17,12800,0
"1022",1986-11-18,12600,0
"1023",1986-11-19,13400,0
"1024",1986-11-20,13000,0
"1025",1986-11-21,13200,0
"1026",1986-11-22,13200,0
"1027",1986-11-23,13000,0
"1028",1986-11-24,12800,0
"1029",1986-11-25,12600,0
"1030",1986-11-26,12800,0
"1031",1986-11-27,12800,0
"1032",1986-11-28,13000,0
"1033",1986-11-29,12400,0
"1034",1986-11-30,13600,0
"1035",1986-12-01,13600,0
"1036",1986-12-02,13400,0
"1037",1986-12-03,13400,0
"1038",1986-12-04,13600,0
"1039",1986-12-05,13800,0
"1040",1986-12-06,13800,0
"1041",1986-12-07,13800,0
"1042",1986-12-08,14000,0
"1043",1986-12-09,13800,0
"1044",1986-12-10,13600,0
"1045",1986-12-11,13500,0
"1046",1986-12-12,13400,0
"1047",1986-12-13,13600,0
"1048",1986-12-14,13400,0
"1049",1986-12-15,13200,0
"1050",1986-12-16,12800,0
"1051",1986-12-17,12700,0
"1052",1986-12-18,12700,0
"1053",1986-12-19,12800,0
"1054",1986-12-20,12800,0
"1055",1986-12-21,12900,0
"1056",1986-12-22,12800,0
"1057",1986-12-23,12700,0
"1058",1986-12-24,12800,0
"1059",1986-12-25,12600,0
"1060",1986-12-26,12800,0
"1061",1986-12-27,12500,0
"1062",1986-12-28,12400,0
"1063",1986-12-29,12200,0
"1064",1986-12-30,12400,0
"1065",1986-12-31,12600,0
"1066",1987-01-01,12400,0
"1067",1987-01-02,12800,0
"1068",1987-01-03,13400,0
"1069",1987-01-04,16000,0
"1070",1987-01-05,18000,0
"1071",1987-01-06,20400,0
"1072",1987-01-07,18200,0
"1073",1987-01-08,16000,0
"1074",1987-01-09,14400,0
"1075",1987-01-10,12800,0
"1076",1987-01-11,12400,0
"1077",1987-01-12,12000,0
"1078",1987-01-13,11800,0
"1079",1987-01-14,11800,0
"1080",1987-01-15,11800,0
"1081",1987-01-16,11600,0
"1082",1987-01-17,11400,0
"1083",1987-01-18,10800,0
"1084",1987-01-19,10900,0
"1085",1987-01-20,10600,0
"1086",1987-01-21,10200,0
"1087",1987-01-22,10400,0
"1088",1987-01-23,10600,0
"1089",1987-01-24,11000,0
"1090",1987-01-25,11400,0
"1091",1987-01-26,12000,0
"1092",1987-01-27,13800,0
"1093",1987-01-28,13800,0
"1094",1987-01-29,14200,0
"1095",1987-01-30,16200,0
"1096",1987-01-31,15200,0
"1097",1987-02-01,15400,0
"1098",1987-02-02,15200,0
"1099",1987-02-03,16600,0
"1100",1987-02-04,19400,0
"1101",1987-02-05,18800,0
"1102",1987-02-06,17600,0
"1103",1987-02-07,16000,0
"1104",1987-02-08,14400,0
"1105",1987-02-09,13200,0
"1106",1987-02-10,12400,0
"1107",1987-02-11,12000,0
"1108",1987-02-12,12600,0
"1109",1987-02-13,15400,0
"1110",1987-02-14,26400,0
"1111",1987-02-15,33600,0
"1112",1987-02-16,32500,0
"1113",1987-02-17,30000,0
"1114",1987-02-18,24000,0
"1115",1987-02-19,20400,0
"1116",1987-02-20,18200,0
"1117",1987-02-21,16000,0
"1118",1987-02-22,14400,0
"1119",1987-02-23,13400,0
"1120",1987-02-24,12800,0
"1121",1987-02-25,12400,0
"1122",1987-02-26,11800,0
"1123",1987-02-27,11400,0
"1124",1987-02-28,11000,0
"1125",1987-03-01,10600,0
"1126",1987-03-02,10500,0
"1127",1987-03-03,10600,0
"1128",1987-03-04,10400,0
"1129",1987-03-05,12500,0
"1130",1987-03-06,15900,0
"1131",1987-03-07,26400,0
"1132",1987-03-08,30400,0
"1133",1987-03-09,25800,0
"1134",1987-03-10,21200,0
"1135",1987-03-11,18400,0
"1136",1987-03-12,16400,0
"1137",1987-03-13,18300,0
"1138",1987-03-14,29900,0
"1139",1987-03-15,36100,0
"1140",1987-03-16,38000,0
"1141",1987-03-17,37800,0
"1142",1987-03-18,34200,0
"1143",1987-03-19,29800,0
"1144",1987-03-20,26700,0
"1145",1987-03-21,24300,0
"1146",1987-03-22,22300,0
"1147",1987-03-23,21300,0
"1148",1987-03-24,21200,0
"1149",1987-03-25,20900,0
"1150",1987-03-26,20200,0
"1151",1987-03-27,18500,0
"1152",1987-03-28,16800,0
"1153",1987-03-29,15600,0
"1154",1987-03-30,14600,0
"1155",1987-03-31,13300,0
"1156",1987-04-01,12400,0
"1157",1987-04-02,12000,0
"1158",1987-04-03,11300,0
"1159",1987-04-04,11200,0
"1160",1987-04-05,11700,0
"1161",1987-04-06,12100,0
"1162",1987-04-07,12100,0
"1163",1987-04-08,11100,0
"1164",1987-04-09,10400,0
"1165",1987-04-10,9690,0
"1166",1987-04-11,10400,0
"1167",1987-04-12,11000,0
"1168",1987-04-13,11600,0
"1169",1987-04-14,11500,0
"1170",1987-04-15,11700,0
"1171",1987-04-16,11300,0
"1172",1987-04-17,10600,0
"1173",1987-04-18,12200,0
"1174",1987-04-19,12300,0
"1175",1987-04-20,11800,0
"1176",1987-04-21,12700,0
"1177",1987-04-22,13500,0
"1178",1987-04-23,13300,0
"1179",1987-04-24,13500,0
"1180",1987-04-25,13100,0
"1181",1987-04-26,12700,0
"1182",1987-04-27,12800,0
"1183",1987-04-28,11800,0
"1184",1987-04-29,11600,0
"1185",1987-04-30,11400,0
"1186",1987-05-01,11200,0
"1187",1987-05-02,10900,0
"1188",1987-05-03,10700,0
"1189",1987-05-04,11100,0
"1190",1987-05-05,10900,0
"1191",1987-05-06,10100,0
"1192",1987-05-07,9250,0
"1193",1987-05-08,8650,0
"1194",1987-05-09,8550,0
"1195",1987-05-10,9030,0
"1196",1987-05-11,9820,0
"1197",1987-05-12,10900,0
"1198",1987-05-13,11300,0
"1199",1987-05-14,11100,0
"1200",1987-05-15,11700,0
"1201",1987-05-16,11900,0
"1202",1987-05-17,12100,0
"1203",1987-05-18,11600,0
"1204",1987-05-19,10500,0
"1205",1987-05-20,10200,0
"1206",1987-05-21,10000,0
"1207",1987-05-22,9930,0
"1208",1987-05-23,9160,0
"1209",1987-05-24,8840,0
"1210",1987-05-25,8770,0
"1211",1987-05-26,8500,0
"1212",1987-05-27,8390,0
"1213",1987-05-28,8460,0
"1214",1987-05-29,8200,0
"1215",1987-05-30,8430,0
"1216",1987-05-31,9700,0
"1217",1987-06-01,10200,0
"1218",1987-06-02,10000,0
"1219",1987-06-03,9720,0
"1220",1987-06-04,9430,0
"1221",1987-06-05,9240,0
"1222",1987-06-06,8590,0
"1223",1987-06-07,8250,0
"1224",1987-06-08,9090,0
"1225",1987-06-09,9850,0
"1226",1987-06-10,10300,0
"1227",1987-06-11,10300,0
"1228",1987-06-12,10800,0
"1229",1987-06-13,9820,0
"1230",1987-06-14,10400,0
"1231",1987-06-15,11200,0
"1232",1987-06-16,10700,0
"1233",1987-06-17,11100,0
"1234",1987-06-18,11300,0
"1235",1987-06-19,10500,0
"1236",1987-06-20,10400,0
"1237",1987-06-21,10800,0
"1238",1987-06-22,10700,0
"1239",1987-06-23,10600,0
"1240",1987-06-24,10600,0
"1241",1987-06-25,9730,0
"1242",1987-06-26,9170,0
"1243",1987-06-27,8840,0
"1244",1987-06-28,9080,0
"1245",1987-06-29,9810,0
"1246",1987-06-30,11500,0
"1247",1987-07-01,13300,0
"1248",1987-07-02,13700,0
"1249",1987-07-03,13400,0
"1250",1987-07-04,14300,0
"1251",1987-07-05,14600,0
"1252",1987-07-06,15100,0
"1253",1987-07-07,15400,0
"1254",1987-07-08,15700,0
"1255",1987-07-09,15400,0
"1256",1987-07-10,15000,0
"1257",1987-07-11,15300,0
"1258",1987-07-12,15300,0
"1259",1987-07-13,15700,0
"1260",1987-07-14,15600,0
"1261",1987-07-15,15900,0
"1262",1987-07-16,14700,0
"1263",1987-07-17,15200,0
"1264",1987-07-18,15000,0
"1265",1987-07-19,15200,0
"1266",1987-07-20,14800,0
"1267",1987-07-21,15400,0
"1268",1987-07-22,15500,0
"1269",1987-07-23,15400,0
"1270",1987-07-24,15700,0
"1271",1987-07-25,16000,0
"1272",1987-07-26,15700,0
"1273",1987-07-27,15800,0
"1274",1987-07-28,15400,0
"1275",1987-07-29,15100,0
"1276",1987-07-30,15300,0
"1277",1987-07-31,15500,0
"1278",1987-08-01,15500,0
"1279",1987-08-02,15100,0
"1280",1987-08-03,15500,0
"1281",1987-08-04,15700,0
"1282",1987-08-05,16400,0
"1283",1987-08-06,15600,0
"1284",1987-08-07,15400,0
"1285",1987-08-08,15500,0
"1286",1987-08-09,15000,0
"1287",1987-08-10,14400,0
"1288",1987-08-11,13700,0
"1289",1987-08-12,14100,0
"1290",1987-08-13,13800,0
"1291",1987-08-14,14600,0
"1292",1987-08-15,14500,0
"1293",1987-08-16,14500,0
"1294",1987-08-17,14500,0
"1295",1987-08-18,14500,0
"1296",1987-08-19,15000,0
"1297",1987-08-20,14600,0
"1298",1987-08-21,14100,0
"1299",1987-08-22,13900,0
"1300",1987-08-23,14200,0
"1301",1987-08-24,14200,0
"1302",1987-08-25,13900,0
"1303",1987-08-26,13600,0
"1304",1987-08-27,14000,0
"1305",1987-08-28,13700,0
"1306",1987-08-29,12900,0
"1307",1987-08-30,12300,0
"1308",1987-08-31,12900,0
"1309",1987-09-01,13300,0
"1310",1987-09-02,12600,0
"1311",1987-09-03,12100,0
"1312",1987-09-04,11700,0
"1313",1987-09-05,11900,0
"1314",1987-09-06,11400,0
"1315",1987-09-07,11900,0
"1316",1987-09-08,12000,0
"1317",1987-09-09,11500,0
"1318",1987-09-10,12200,0
"1319",1987-09-11,12100,0
"1320",1987-09-12,12000,0
"1321",1987-09-13,12500,0
"1322",1987-09-14,13000,0
"1323",1987-09-15,12500,0
"1324",1987-09-16,11800,0
"1325",1987-09-17,11600,0
"1326",1987-09-18,11500,0
"1327",1987-09-19,11000,0
"1328",1987-09-20,10200,0
"1329",1987-09-21,9840,0
"1330",1987-09-22,9910,0
"1331",1987-09-23,10500,0
"1332",1987-09-24,10500,0
"1333",1987-09-25,11100,0
"1334",1987-09-26,11300,0
"1335",1987-09-27,11700,0
"1336",1987-09-28,11700,0
"1337",1987-09-29,11700,0
"1338",1987-09-30,11700,0
"1339",1987-10-01,11700,0
"1340",1987-10-02,12500,0
"1341",1987-10-03,12200,0
"1342",1987-10-04,11700,0
"1343",1987-10-05,11500,0
"1344",1987-10-06,12000,0
"1345",1987-10-07,10900,0
"1346",1987-10-08,11100,0
"1347",1987-10-09,10800,0
"1348",1987-10-10,11300,0
"1349",1987-10-11,10700,0
"1350",1987-10-12,10600,0
"1351",1987-10-13,10500,0
"1352",1987-10-14,10100,0
"1353",1987-10-15,8800,0
"1354",1987-10-16,9490,0
"1355",1987-10-17,9100,0
"1356",1987-10-18,8290,0
"1357",1987-10-19,8040,0
"1358",1987-10-20,8170,0
"1359",1987-10-21,8420,0
"1360",1987-10-22,7760,0
"1361",1987-10-23,7560,0
"1362",1987-10-24,7360,0
"1363",1987-10-25,7430,0
"1364",1987-10-26,7360,0
"1365",1987-10-27,7060,0
"1366",1987-10-28,7500,0
"1367",1987-10-29,7960,0
"1368",1987-10-30,8940,0
"1369",1987-10-31,7940,0
"1370",1987-11-01,7580,0
"1371",1987-11-02,8070,0
"1372",1987-11-03,7540,0
"1373",1987-11-04,7470,0
"1374",1987-11-05,7540,0
"1375",1987-11-06,7910,0
"1376",1987-11-07,7430,0
"1377",1987-11-08,7280,0
"1378",1987-11-09,7440,0
"1379",1987-11-10,7370,0
"1380",1987-11-11,7490,0
"1381",1987-11-12,7550,0
"1382",1987-11-13,7670,0
"1383",1987-11-14,8670,0
"1384",1987-11-15,8240,0
"1385",1987-11-16,8030,0
"1386",1987-11-17,8480,0
"1387",1987-11-18,8740,0
"1388",1987-11-19,8640,0
"1389",1987-11-20,8330,0
"1390",1987-11-21,9010,0
"1391",1987-11-22,8790,0
"1392",1987-11-23,8850,0
"1393",1987-11-24,8660,0
"1394",1987-11-25,8940,0
"1395",1987-11-26,8280,0
"1396",1987-11-27,8160,0
"1397",1987-11-28,8330,0
"1398",1987-11-29,8750,0
"1399",1987-11-30,8640,0
"1400",1987-12-01,9110,0
"1401",1987-12-02,8950,0
"1402",1987-12-03,10600,0
"1403",1987-12-04,15400,0
"1404",1987-12-05,18800,0
"1405",1987-12-06,16700,0
"1406",1987-12-07,16900,0
"1407",1987-12-08,18300,0
"1408",1987-12-09,21800,0
"1409",1987-12-10,21900,0
"1410",1987-12-11,23600,0
"1411",1987-12-12,27500,0
"1412",1987-12-13,26400,0
"1413",1987-12-14,21900,0
"1414",1987-12-15,18400,0
"1415",1987-12-16,16200,0
"1416",1987-12-17,14800,0
"1417",1987-12-18,15000,0
"1418",1987-12-19,15300,0
"1419",1987-12-20,14900,0
"1420",1987-12-21,13400,0
"1421",1987-12-22,12600,0
"1422",1987-12-23,11900,0
"1423",1987-12-24,11700,0
"1424",1987-12-25,11600,0
"1425",1987-12-26,11500,0
"1426",1987-12-27,11500,0
"1427",1987-12-28,11400,0
"1428",1987-12-29,11400,0
"1429",1987-12-30,12300,0
"1430",1987-12-31,16300,0
"1431",1988-01-01,16400,0
"1432",1988-01-02,14600,0
"1433",1988-01-03,13600,0
"1434",1988-01-04,14600,0
"1435",1988-01-05,26800,0
"1436",1988-01-06,36000,0
"1437",1988-01-07,37200,0
"1438",1988-01-08,36700,0
"1439",1988-01-09,34700,0
"1440",1988-01-10,33600,0
"1441",1988-01-11,34200,0
"1442",1988-01-12,34800,0
"1443",1988-01-13,33600,0
"1444",1988-01-14,30900,0
"1445",1988-01-15,27900,0
"1446",1988-01-16,26300,0
"1447",1988-01-17,29600,0
"1448",1988-01-18,33900,0
"1449",1988-01-19,33100,0
"1450",1988-01-20,29600,0
"1451",1988-01-21,26200,0
"1452",1988-01-22,23700,0
"1453",1988-01-23,21500,0
"1454",1988-01-24,19900,0
"1455",1988-01-25,18400,0
"1456",1988-01-26,17300,0
"1457",1988-01-27,16900,0
"1458",1988-01-28,16500,0
"1459",1988-01-29,16200,0
"1460",1988-01-30,16100,0
"1461",1988-01-31,16600,0
"1462",1988-02-01,19300,0
"1463",1988-02-02,19000,0
"1464",1988-02-03,17700,0
"1465",1988-02-04,16400,0
"1466",1988-02-05,15400,0
"1467",1988-02-06,14300,0
"1468",1988-02-07,13800,0
"1469",1988-02-08,13200,0
"1470",1988-02-09,13000,0
"1471",1988-02-10,12700,0
"1472",1988-02-11,12000,0
"1473",1988-02-12,11700,0
"1474",1988-02-13,11700,0
"1475",1988-02-14,11800,0
"1476",1988-02-15,11500,0
"1477",1988-02-16,11600,0
"1478",1988-02-17,11000,0
"1479",1988-02-18,11400,0
"1480",1988-02-19,10400,0
"1481",1988-02-20,9850,0
"1482",1988-02-21,9710,0
"1483",1988-02-22,9610,0
"1484",1988-02-23,9680,0
"1485",1988-02-24,9590,0
"1486",1988-02-25,9470,0
"1487",1988-02-26,9060,0
"1488",1988-02-27,9150,0
"1489",1988-02-28,9540,0
"1490",1988-02-29,9890,0
"1491",1988-03-01,10100,0
"1492",1988-03-02,10900,0
"1493",1988-03-03,11100,0
"1494",1988-03-04,11100,0
"1495",1988-03-05,10900,0
"1496",1988-03-06,10600,0
"1497",1988-03-07,10600,0
"1498",1988-03-08,10400,0
"1499",1988-03-09,10300,0
"1500",1988-03-10,10200,0
"1501",1988-03-11,9770,0
"1502",1988-03-12,9390,0
"1503",1988-03-13,9070,0
"1504",1988-03-14,8980,0
"1505",1988-03-15,9300,0
"1506",1988-03-16,9790,0
"1507",1988-03-17,9970,0
"1508",1988-03-18,9590,0
"1509",1988-03-19,9540,0
"1510",1988-03-20,10200,0
"1511",1988-03-21,11600,0
"1512",1988-03-22,13200,0
"1513",1988-03-23,14000,0
"1514",1988-03-24,13700,0
"1515",1988-03-25,13200,0
"1516",1988-03-26,12600,0
"1517",1988-03-27,13000,0
"1518",1988-03-28,14200,0
"1519",1988-03-29,14400,0
"1520",1988-03-30,15100,0
"1521",1988-03-31,15000,0
"1522",1988-04-01,14900,0
"1523",1988-04-02,14800,0
"1524",1988-04-03,15000,0
"1525",1988-04-04,15800,0
"1526",1988-04-05,16800,0
"1527",1988-04-06,16900,0
"1528",1988-04-07,16600,0
"1529",1988-04-08,16900,0
"1530",1988-04-09,16900,0
"1531",1988-04-10,17100,0
"1532",1988-04-11,17600,0
"1533",1988-04-12,17900,0
"1534",1988-04-13,18100,0
"1535",1988-04-14,18200,0
"1536",1988-04-15,17900,0
"1537",1988-04-16,18000,0
"1538",1988-04-17,17700,0
"1539",1988-04-18,17700,0
"1540",1988-04-19,18200,0
"1541",1988-04-20,20000,0
"1542",1988-04-21,21100,0
"1543",1988-04-22,20600,0
"1544",1988-04-23,19200,0
"1545",1988-04-24,17200,0
"1546",1988-04-25,17200,0
"1547",1988-04-26,16500,0
"1548",1988-04-27,14700,0
"1549",1988-04-28,13700,0
"1550",1988-04-29,12300,0
"1551",1988-04-30,11100,0
"1552",1988-05-01,9480,0
"1553",1988-05-02,8550,0
"1554",1988-05-03,7670,0
"1555",1988-05-04,7970,0
"1556",1988-05-05,9670,0
"1557",1988-05-06,11600,0
"1558",1988-05-07,12100,0
"1559",1988-05-08,12900,0
"1560",1988-05-09,13600,0
"1561",1988-05-10,15400,0
"1562",1988-05-11,15800,0
"1563",1988-05-12,15600,0
"1564",1988-05-13,15400,0
"1565",1988-05-14,14100,0
"1566",1988-05-15,12400,0
"1567",1988-05-16,11500,0
"1568",1988-05-17,10700,0
"1569",1988-05-18,10600,0
"1570",1988-05-19,11500,0
"1571",1988-05-20,11800,0
"1572",1988-05-21,10800,0
"1573",1988-05-22,10100,0
"1574",1988-05-23,9320,0
"1575",1988-05-24,8560,0
"1576",1988-05-25,8800,0
"1577",1988-05-26,8390,0
"1578",1988-05-27,8580,0
"1579",1988-05-28,8350,0
"1580",1988-05-29,8770,0
"1581",1988-05-30,9680,0
"1582",1988-05-31,10500,0
"1583",1988-06-01,10700,0
"1584",1988-06-02,10300,0
"1585",1988-06-03,10000,0
"1586",1988-06-04,9890,0
"1587",1988-06-05,9600,0
"1588",1988-06-06,9800,0
"1589",1988-06-07,9840,0
"1590",1988-06-08,10200,0
"1591",1988-06-09,10300,0
"1592",1988-06-10,11000,0
"1593",1988-06-11,10500,0
"1594",1988-06-12,9860,0
"1595",1988-06-13,9080,0
"1596",1988-06-14,8000,0
"1597",1988-06-15,7110,0
"1598",1988-06-16,8060,0
"1599",1988-06-17,10500,0
"1600",1988-06-18,12600,0
"1601",1988-06-19,12300,0
"1602",1988-06-20,11700,0
"1603",1988-06-21,11400,0
"1604",1988-06-22,11100,0
"1605",1988-06-23,12000,0
"1606",1988-06-24,13000,0
"1607",1988-06-25,13400,0
"1608",1988-06-26,13000,0
"1609",1988-06-27,11000,0
"1610",1988-06-28,9710,0
"1611",1988-06-29,10200,0
"1612",1988-06-30,11200,0
"1613",1988-07-01,12100,0
"1614",1988-07-02,12500,0
"1615",1988-07-03,12600,0
"1616",1988-07-04,13400,0
"1617",1988-07-05,13800,0
"1618",1988-07-06,14200,0
"1619",1988-07-07,13500,0
"1620",1988-07-08,13200,0
"1621",1988-07-09,13400,0
"1622",1988-07-10,13300,0
"1623",1988-07-11,13200,0
"1624",1988-07-12,14000,0
"1625",1988-07-13,14300,0
"1626",1988-07-14,14600,0
"1627",1988-07-15,15300,0
"1628",1988-07-16,15400,0
"1629",1988-07-17,15400,0
"1630",1988-07-18,15100,0
"1631",1988-07-19,15000,0
"1632",1988-07-20,15300,0
"1633",1988-07-21,15500,0
"1634",1988-07-22,16000,0
"1635",1988-07-23,15800,0
"1636",1988-07-24,15800,0
"1637",1988-07-25,16100,0
"1638",1988-07-26,15800,0
"1639",1988-07-27,16700,0
"1640",1988-07-28,16400,0
"1641",1988-07-29,16800,0
"1642",1988-07-30,14600,0
"1643",1988-07-31,14800,0
"1644",1988-08-01,15500,0
"1645",1988-08-02,15400,0
"1646",1988-08-03,15700,0
"1647",1988-08-04,15600,0
"1648",1988-08-05,14800,0
"1649",1988-08-06,14800,0
"1650",1988-08-07,14900,0
"1651",1988-08-08,15000,0
"1652",1988-08-09,14700,0
"1653",1988-08-10,13600,0
"1654",1988-08-11,12900,0
"1655",1988-08-12,13100,0
"1656",1988-08-13,12500,0
"1657",1988-08-14,12900,0
"1658",1988-08-15,13600,0
"1659",1988-08-16,14000,0
"1660",1988-08-17,14300,0
"1661",1988-08-18,14200,0
"1662",1988-08-19,13600,0
"1663",1988-08-20,13300,0
"1664",1988-08-21,12500,0
"1665",1988-08-22,12600,0
"1666",1988-08-23,11600,0
"1667",1988-08-24,12400,0
"1668",1988-08-25,12100,0
"1669",1988-08-26,11700,0
"1670",1988-08-27,10900,0
"1671",1988-08-28,11500,0
"1672",1988-08-29,10900,0
"1673",1988-08-30,10500,0
"1674",1988-08-31,10800,0
"1675",1988-09-01,11200,0
"1676",1988-09-02,11400,0
"1677",1988-09-03,12200,0
"1678",1988-09-04,12400,0
"1679",1988-09-05,12300,0
"1680",1988-09-06,12300,0
"1681",1988-09-07,12700,0
"1682",1988-09-08,12100,0
"1683",1988-09-09,11500,0
"1684",1988-09-10,12600,0
"1685",1988-09-11,12300,0
"1686",1988-09-12,11100,0
"1687",1988-09-13,12000,0
"1688",1988-09-14,11600,0
"1689",1988-09-15,11500,0
"1690",1988-09-16,11500,0
"1691",1988-09-17,11600,0
"1692",1988-09-18,11200,0
"1693",1988-09-19,10700,0
"1694",1988-09-20,11700,0
"1695",1988-09-21,11200,0
"1696",1988-09-22,11500,0
"1697",1988-09-23,10900,0
"1698",1988-09-24,10400,0
"1699",1988-09-25,11300,0
"1700",1988-09-26,11200,0
"1701",1988-09-27,10800,0
"1702",1988-09-28,11000,0
"1703",1988-09-29,11300,0
"1704",1988-09-30,10600,0
"1705",1988-10-01,10500,0
"1706",1988-10-02,11400,0
"1707",1988-10-03,11900,0
"1708",1988-10-04,11500,0
"1709",1988-10-05,11500,0
"1710",1988-10-06,11500,0
"1711",1988-10-07,11300,0
"1712",1988-10-08,11300,0
"1713",1988-10-09,10900,0
"1714",1988-10-10,10700,0
"1715",1988-10-11,11000,0
"1716",1988-10-12,11100,0
"1717",1988-10-13,11400,0
"1718",1988-10-14,11200,0
"1719",1988-10-15,10400,0
"1720",1988-10-16,9400,0
"1721",1988-10-17,9160,0
"1722",1988-10-18,8800,0
"1723",1988-10-19,8450,0
"1724",1988-10-20,8050,0
"1725",1988-10-21,7340,0
"1726",1988-10-22,7010,0
"1727",1988-10-23,6510,0
"1728",1988-10-24,6490,0
"1729",1988-10-25,6850,0
"1730",1988-10-26,6710,0
"1731",1988-10-27,6410,0
"1732",1988-10-28,7430,0
"1733",1988-10-29,7250,0
"1734",1988-10-30,7520,0
"1735",1988-10-31,7760,0
"1736",1988-11-01,7640,0
"1737",1988-11-02,8340,0
"1738",1988-11-03,8130,0
"1739",1988-11-04,7960,0
"1740",1988-11-05,7640,0
"1741",1988-11-06,7970,0
"1742",1988-11-07,7840,0
"1743",1988-11-08,7900,0
"1744",1988-11-09,7870,0
"1745",1988-11-10,7910,0
"1746",1988-11-11,8230,0
"1747",1988-11-12,8500,0
"1748",1988-11-13,8140,0
"1749",1988-11-14,9840,0
"1750",1988-11-15,9530,0
"1751",1988-11-16,9000,0
"1752",1988-11-17,10400,0
"1753",1988-11-18,10200,0
"1754",1988-11-19,10500,0
"1755",1988-11-20,9920,0
"1756",1988-11-21,9020,0
"1757",1988-11-22,8760,0
"1758",1988-11-23,9830,0
"1759",1988-11-24,19600,0
"1760",1988-11-25,28900,0
"1761",1988-11-26,25300,0
"1762",1988-11-27,20600,0
"1763",1988-11-28,17400,0
"1764",1988-11-29,14900,0
"1765",1988-11-30,12900,0
"1766",1988-12-01,11800,0
"1767",1988-12-02,10900,0
"1768",1988-12-03,10100,0
"1769",1988-12-04,9460,0
"1770",1988-12-05,9590,0
"1771",1988-12-06,9850,0
"1772",1988-12-07,9980,0
"1773",1988-12-08,9590,0
"1774",1988-12-09,9600,0
"1775",1988-12-10,10400,0
"1776",1988-12-11,9850,0
"1777",1988-12-12,10800,0
"1778",1988-12-13,11000,0
"1779",1988-12-14,11700,0
