"","TagID","travel_time","Release_Group_SAIL","Year","Group","origin","Route","TagType","FishID","tt.grp"
"668",39713,4.39480324074074,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","605.YBUS","Chips"
"669",39715,4.05359953703704,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","606.YBUS","Chips"
"670",39719,9.63163194444444,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","607.YBUS","Chips"
"671",39721,3.59502314814815,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","608.YBUS","Chips"
"672",39722,5.36618055555556,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","609.YBUS","Chips"
"673",39723,3.369375,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","610.YBUS","Chips"
"674",39725,3.47253472222222,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","611.YBUS","Chips"
"675",39726,4.364375,"Middle Sacramento River",2016,"Late-Fall","hatchery","CenDel","Vemco","612.YBUS","Chips"
"676",39727,2.11486111111111,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacRSlough","Vemco","613.YBUS","Chips"
"677",39733,3.19297453703704,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","614.YBUS","Chips"
"678",39735,2.68008101851852,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","615.YBUS","Chips"
"679",39737,4.75181712962963,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","616.YBUS","Chips"
"680",39739,3.19962962962963,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","617.YBUS","Chips"
"681",39740,3.05728009259259,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","618.YBUS","Chips"
"682",39742,4.17680555555556,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","619.YBUS","Chips"
"683",39744,8.24469907407407,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","620.YBUS","Chips"
"684",39804,4.47291666666667,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","621.YBUS","Chips"
"685",39807,2.37726851851852,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","622.YBUS","Chips"
"686",39808,2.51342592592593,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","623.YBUS","Chips"
"687",39809,3.00412037037037,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","624.YBUS","Chips"
"688",39811,4.57128472222222,"Middle Sacramento River",2016,"Late-Fall","hatchery","CenDel","Vemco","625.YBUS","Chips"
"689",39812,2.30644675925926,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","626.YBUS","Chips"
"690",39814,5.34599537037037,"Middle Sacramento River",2016,"Late-Fall","hatchery","CenDel","Vemco","627.YBUS","Chips"
"691",39815,3.74045138888889,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","628.YBUS","Chips"
"692",39816,6.06320601851852,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","629.YBUS","Chips"
"693",39818,3.31831018518519,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","630.YBUS","Chips"
"694",39820,4.01189814814815,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","631.YBUS","Chips"
"695",39821,10.035462962963,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","632.YBUS","Chips"
"696",39824,5.01146990740741,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","633.YBUS","Chips"
"697",39825,2.42538194444444,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","634.YBUS","Chips"
"698",39826,6.05733796296296,"Middle Sacramento River",2016,"Late-Fall","hatchery","CenDel","Vemco","635.YBUS","Chips"
"699",39827,2.33064814814815,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","636.YBUS","Chips"
"700",39829,1.98703703703704,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","637.YBUS","Chips"
"701",39832,3.02256944444444,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","638.YBUS","Chips"
"702",39833,3.95086805555556,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","639.YBUS","Chips"
"703",39837,5.60226851851852,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","640.YBUS","Chips"
"704",39839,3.92431712962963,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","641.YBUS","Chips"
"705",39842,3.36746527777778,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","642.YBUS","Chips"
"706",39846,3.30238425925926,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","643.YBUS","Chips"
"707",39848,4.35883101851852,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","644.YBUS","Chips"
"708",39849,3.51145833333333,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","645.YBUS","Chips"
"709",39850,3.25434027777778,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","646.YBUS","Chips"
"710",39852,6.75672453703704,"Middle Sacramento River",2016,"Late-Fall","hatchery","CenDel","Vemco","647.YBUS","Chips"
"711",39853,3.51384259259259,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","648.YBUS","Chips"
"712",39854,3.09069444444444,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","649.YBUS","Chips"
"713",39855,3.49210648148148,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","650.YBUS","Chips"
"714",39856,4.49575231481481,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","651.YBUS","Chips"
"715",39858,3.45841435185185,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","652.YBUS","Chips"
"716",39861,16.8749652777778,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","653.YBUS","Chips"
"717",39865,9.36902777777778,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","654.YBUS","Chips"
"718",39866,3.00961805555556,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","655.YBUS","Chips"
"719",39870,4.08119212962963,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","656.YBUS","Chips"
"720",39871,2.77884259259259,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","657.YBUS","Chips"
"721",39872,2.77032407407407,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","658.YBUS","Chips"
"722",39873,4.85636574074074,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","659.YBUS","Chips"
"723",39874,4.96175925925926,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","660.YBUS","Chips"
"724",39878,5.91892361111111,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","661.YBUS","Chips"
"725",39879,5.44056712962963,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","662.YBUS","Chips"
"726",1334,15.37766204,"Upper Sacramento River",2007,"late-fall","hatchery","SacRSlough","Vemco","LFC0325","Chips"
"727",1336,16.22008102,"Upper Sacramento River",2007,"late-fall","hatchery","SacR","Vemco","LFC0313","Chips"
"728",1301,22.20266204,"Upper Sacramento River",2007,"late-fall","hatchery","SacR","Vemco","LFC0348","Chips"
"729",1299,12.32972222,"Upper Sacramento River",2007,"late-fall","hatchery","SacR","Vemco","LFC0346","Chips"
"730",1376,16.12559028,"Upper Sacramento River",2007,"late-fall","hatchery","CenDel","Vemco","LFC0351","Chips"
"731",15323,34.69981481,"Upper Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC0635","Chips"
"732",15304,24.53872685,"Upper Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC0616","Chips"
"733",15328,38.89753472,"Upper Sacramento River",2008,"late-fall","hatchery","CenDel","Vemco","LFC0640","Chips"
"734",15311,34.260625,"Upper Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC0623","Chips"
"735",15315,61.25293981,"Upper Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC0627","Chips"
"736",15343,17.2240162,"Upper Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC0655","Chips"
"737",15316,29.1734375,"Upper Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC0628","Chips"
"738",15342,33.21688657,"Upper Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC0654","Chips"
"739",15341,23.37422454,"Upper Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC0653","Chips"
"740",15337,33.70003472,"Upper Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC0649","Chips"
"741",15302,24.39206019,"Upper Sacramento River",2008,"late-fall","hatchery","SacRSlough, CenDel","Vemco","LFC0614","Chips"
"742",15123,12.08914352,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC0741","Chips"
"743",15142,34.24225694,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC0760","Chips"
"744",15106,19.71725694,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC0724","Chips"
"745",15109,14.27994213,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC0727","Chips"
"746",15110,67.71568287,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC0728","Chips"
"747",15120,16.46694444,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC0738","Chips"
"748",15129,26.02927083,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough, CenDel","Vemco","LFC0747","Chips"
"749",15130,32.23446759,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC0748","Chips"
"750",15128,22.30640046,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC0746","Chips"
"751",15381,31.27512731,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC0693","Chips"
"752",15384,19.69577546,"Middle Sacramento River",2008,"late-fall","hatchery","CenDel","Vemco","LFC0696","Chips"
"753",15366,29.09902778,"Middle Sacramento River",2008,"late-fall","hatchery","CenDel","Vemco","LFC0678","Chips"
"754",15373,54.06898148,"Middle Sacramento River",2008,"late-fall","hatchery","CenDel","Vemco","LFC0685","Ben.Ant"
"755",15086,38.29783565,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC0704","Chips"
"756",15354,24.36719907,"Middle Sacramento River",2008,"late-fall","hatchery","CenDel","Vemco","LFC0666","Chips"
"757",15088,24.9246875,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC0706","Chips"
"758",15351,34.18380787,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC0663","Chips"
"759",15375,15.57689815,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC0687","Chips"
"760",15173,10.30712963,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1045","Ben.Dec"
"761",15172,10.83953704,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1044","Chips"
"762",15197,11.9387037,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1069","Chips"
"763",15169,18.41866898,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1041","Chips"
"764",15175,21.96164352,"Middle Sacramento River",2008,"late-fall","hatchery","CenDel","Vemco","LFC1047","Chips"
"765",15200,22.66930556,"Middle Sacramento River",2008,"late-fall","hatchery","CenDel","Vemco","LFC1072","Chips"
"766",15185,14.19783565,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1057","Chips"
"767",15195,11.58799769,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1067","Ben.Dec"
"768",15157,17.12465278,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1029","Ben.Dec"
"769",15181,32.17260417,"Middle Sacramento River",2008,"late-fall","hatchery","CenDel","Vemco","LFC1053","Chips"
"770",15190,23.718125,"Middle Sacramento River",2008,"late-fall","hatchery","CenDel","Vemco","LFC1062","Chips"
"771",15179,19.24108796,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1051","Chips"
"772",15189,12.20523148,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1061","Chips"
"773",15178,13.62196759,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1050","Chips"
"774",15205,28.86396991,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1077","Ben.Dec"
"775",15161,34.18234954,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1033","Chips"
"776",15192,13.96100694,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough, CenDel","Vemco","LFC1064","Chips"
"777",15194,13.98857639,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1066","Chips"
"778",15156,15.0691088,"Middle Sacramento River",2008,"late-fall","hatchery","CenDel","Vemco","LFC1028","Chips"
"779",15167,12.86840278,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1039","Chips"
"780",15201,21.45130787,"Middle Sacramento River",2008,"late-fall","hatchery","CenDel","Vemco","LFC1073","Chips"
"781",15180,14.84163194,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1052","Chips"
"782",15241,10.83554398,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1113","Chips"
"783",15229,11.22894676,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1101","Chips"
"784",15244,11.26113426,"Middle Sacramento River",2008,"late-fall","hatchery","CenDel","Vemco","LFC1116","Chips"
"785",15231,11.94815972,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1103","Chips"
"786",15207,11.58694444,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1079","Chips"
"787",15250,36.22855324,"Middle Sacramento River",2008,"late-fall","hatchery","CenDel","Vemco","LFC1122","Chips"
"788",15210,12.37365741,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1082","Chips"
"789",15237,14.96159722,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1109","Chips"
"790",15212,10.84247685,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1084","Chips"
"791",15256,24.20228009,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1128","Chips"
"792",15243,8.679016204,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1115","Chips"
"793",15221,10.75616898,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1093","Chips"
"794",15254,31.07010417,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1126","Chips"
"795",15242,11.50148148,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1114","Chips"
"796",15209,10.84336806,"Middle Sacramento River",2008,"late-fall","hatchery","CenDel","Vemco","LFC1081","Chips"
"797",15219,11.33115741,"Middle Sacramento River",2008,"late-fall","hatchery","CenDel","Vemco","LFC1091","Chips"
"798",15227,11.2540625,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1099","Chips"
"799",15248,13.89134259,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1120","Chips"
"800",15252,13.92570602,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1124","Chips"
"801",15257,10.76952546,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1129","Chips"
"802",15215,13.36287037,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1087","Chips"
"803",15234,38.82364583,"Middle Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1106","Chips"
"804",15208,17.14872685,"Middle Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1080","Chips"
"805",15146,11.19987269,"Upper Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1018","Chips"
"806",15155,15.04364583,"Upper Sacramento River",2008,"late-fall","hatchery","SacR","Vemco","LFC1027","Chips"
"807",15268,15.04835648,"Upper Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC0985","Chips"
"808",15291,21.68538194,"Upper Sacramento River",2008,"late-fall","hatchery","SacRSlough, CenDel","Vemco","LFC1007","Chips"
"809",15279,14.16306713,"Upper Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC0995","Chips"
"810",15270,19.18758102,"Upper Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC0987","Chips"
"811",15153,14.55640046,"Upper Sacramento River",2008,"late-fall","hatchery","SacRSlough","Vemco","LFC1025","Chips"
"812",32189,16.46905093,"Upper Sacramento River",2009,"late-fall","hatchery","SacR","Vemco","LFC1520","Chips"
"813",32168,31.23775463,"Upper Sacramento River",2009,"late-fall","hatchery","CenDel","Vemco","LFC1500","Chips"
"814",32170,16.7415162,"Upper Sacramento River",2009,"late-fall","hatchery","SacR","Vemco","LFC1502","Chips"
"815",32180,33.25873843,"Upper Sacramento River",2009,"late-fall","hatchery","CenDel","Vemco","LFC1511","Chips"
"816",32165,20.328125,"Upper Sacramento River",2009,"late-fall","hatchery","SacR","Vemco","LFC1497","Chips"
"817",32174,20.30954861,"Upper Sacramento River",2009,"late-fall","hatchery","SacRSlough","Vemco","LFC1506","Chips"
"818",32162,15.70493056,"Upper Sacramento River",2009,"late-fall","hatchery","SacR","Vemco","LFC1495","Chips"
"819",32176,21.08325231,"Upper Sacramento River",2009,"late-fall","hatchery","SacRSlough, CenDel","Vemco","LFC1508","Chips"
"820",32193,45.59459491,"Upper Sacramento River",2009,"late-fall","hatchery","SacR","Vemco","LFC1524","Chips"
"821",32166,21.94755787,"Upper Sacramento River",2009,"late-fall","hatchery","CenDel","Vemco","LFC1498","Chips"
"822",32257,9.5059375,"Middle Sacramento River",2009,"late-fall","hatchery","SacR","Vemco","LFC1588","Chips"
"823",32277,22.41819444,"Middle Sacramento River",2009,"late-fall","hatchery","SacR","Vemco","LFC1608","Chips"
"824",32251,17.2678588,"Middle Sacramento River",2009,"late-fall","hatchery","SacR","Vemco","LFC1582","Chips"
"825",32288,20.15799769,"Middle Sacramento River",2009,"late-fall","hatchery","SacRSlough","Vemco","LFC1619","Chips"
"826",32291,15.71831019,"Middle Sacramento River",2009,"late-fall","hatchery","SacR","Vemco","LFC1622","Chips"
"827",32292,10.17273148,"Middle Sacramento River",2009,"late-fall","hatchery","SacRSlough","Vemco","LFC1623","Chips"
"828",32254,22.9777662,"Middle Sacramento River",2009,"late-fall","hatchery","SacR","Vemco","LFC1585","Chips"
"829",32276,22.37180556,"Middle Sacramento River",2009,"late-fall","hatchery","SacRSlough","Vemco","LFC1607","Chips"
"830",32289,43.25021991,"Middle Sacramento River",2009,"late-fall","hatchery","SacR","Vemco","LFC1620","Chips"
"831",32275,21.83321759,"Middle Sacramento River",2009,"late-fall","hatchery","SacRSlough","Vemco","LFC1606","Chips"
"832",32263,30.44872685,"Middle Sacramento River",2009,"late-fall","hatchery","CenDel","Vemco","LFC1594","Chips"
"833",32232,20.2450463,"Middle Sacramento River",2009,"late-fall","hatchery","SacRSlough","Vemco","LFC1563","Chips"
"834",32235,20.23188657,"Middle Sacramento River",2009,"late-fall","hatchery","SacR","Vemco","LFC1566","Chips"
"835",32219,16.48653935,"Middle Sacramento River",2009,"late-fall","hatchery","SacR","Vemco","LFC1550","Chips"
"836",32242,17.79181713,"Middle Sacramento River",2009,"late-fall","hatchery","SacRSlough","Vemco","LFC1573","Chips"
"837",32239,15.22243056,"Middle Sacramento River",2009,"late-fall","hatchery","SacRSlough","Vemco","LFC1570","Chips"
"838",32240,15.7022338,"Middle Sacramento River",2009,"late-fall","hatchery","SacRSlough","Vemco","LFC1571","Chips"
"839",32214,28.37969907,"Middle Sacramento River",2009,"late-fall","hatchery","CenDel","Vemco","LFC1545","Chips"
"840",32236,21.37118056,"Middle Sacramento River",2009,"late-fall","hatchery","CenDel","Vemco","LFC1567","Chips"
