FishID,TagID,travel_time,Release_Group_SAIL,Year,Route,TagType,tt.grp,River_temp
CFC2017-492,183,15.49228259,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-499,184,14.24949279,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-503,185,11.81941106,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-506,186,14.40632741,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-515,187,14.61987194,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-524,188,14.30588352,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-527,189,13.2531599,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-529,190,15.03008088,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-538,191,12.2860748,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-540,192,13.20576491,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-553,193,16.38236907,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-554,194,14.93252771,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-557,195,15.97500448,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFR2016-007,196,9.210265694,Upper Sacramento River,2016,SacRSlough,JSATS,Chips,13.38056222
CFR2016-026,197,13.99006709,Upper Sacramento River,2016,CenDel,JSATS,Chips,13.38056222
CFR2016-027,198,10.89675713,Upper Sacramento River,2016,SacR,JSATS,Chips,13.38056222
CFR2016-036,199,10.32810395,Upper Sacramento River,2016,SacR,JSATS,Chips,13.38056222
CFR2016-055,200,7.160400301,Upper Sacramento River,2016,SacR,JSATS,Ben.Dec,13.38056222
CFR2016-056,201,10.397142,Upper Sacramento River,2016,"SacRSlough, CenDel",JSATS,Chips,13.38056222
CFR2016-090,202,12.36858045,Upper Sacramento River,2016,SacR,JSATS,Chips,13.38056222
CFR2016-110,203,10.92070475,Upper Sacramento River,2016,SacR,JSATS,Chips,13.38056222
CFR2016-111,204,8.339057419,Upper Sacramento River,2016,SacR,JSATS,Chips,13.38056222
CFR2016-174,205,8.214720023,Upper Sacramento River,2016,SacR,JSATS,Chips,13.38056222
CFR2016-199,206,10.3331408,Upper Sacramento River,2016,SacR,JSATS,Chips,13.38056222
CFR2016-215,207,7.511185671,Upper Sacramento River,2016,SacRSlough,JSATS,Chips,13.38056222
CFR2016-232,208,10.9599138,Upper Sacramento River,2016,SacR,JSATS,Chips,13.38056222
CFR2016-242,209,7.408067465,Upper Sacramento River,2016,SacR,JSATS,Chips,13.38056222
CFR2016-244,210,8.946827384,Upper Sacramento River,2016,SacRSlough,JSATS,Chips,13.38056222
CFR2016-302,211,8.98358294,Upper Sacramento River,2016,SacR,JSATS,Chips,13.38056222
Delta2013-004,212,8.074132193,Tidal Delta,2013,CenDel,JSATS,Ben.Ant,17.395906
Delta2013-012,213,6.764034728,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,17.395906
Delta2013-013,214,7.280385168,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,17.395906
Delta2013-016,215,7.974488559,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,17.395906
Delta2013-021,216,10.35550813,Tidal Delta,2013,SacR,JSATS,Ben.Dec,17.395906
Delta2013-027,217,12.14682349,Tidal Delta,2013,"SacRSlough, CenDel",JSATS,Ben.Ant,17.395906
Delta2013-033,218,5.574410781,Tidal Delta,2013,SacR,JSATS,Ben.Dec,17.395906
Delta2013-034,219,9.050652546,Tidal Delta,2013,CenDel,JSATS,Ben.Ant,17.395906
Delta2013-043,220,12.90417132,Tidal Delta,2013,CenDel,JSATS,Ben.Ant,17.395906
Delta2013-047,221,5.838420191,Tidal Delta,2013,SacR,JSATS,Ben.Dec,17.395906
Delta2013-069,222,4.597998362,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,17.395906
Delta2013-071,223,13.588264,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,17.395906
Delta2013-075,224,7.647467685,Tidal Delta,2013,SacR,JSATS,Ben.Dec,17.395906
Delta2013-084,225,6.44911125,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,17.395906
Delta2013-088,226,5.726424763,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,17.395906
Delta2013-104,227,4.035253385,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,17.395906
Delta2013-106,228,5.070442147,Tidal Delta,2013,SacR,JSATS,Ben.Dec,17.395906
Delta2013-114,229,3.175560451,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,17.395906
Delta2013-115,230,8.549270579,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,17.395906
Delta2013-117,231,5.23046923,Tidal Delta,2013,SacR,JSATS,Ben.Dec,17.395906
Delta2013-136,232,7.2920307,Tidal Delta,2013,SacR,JSATS,Ben.Dec,17.395906
Delta2013-144,233,8.463732575,Tidal Delta,2013,SacR,JSATS,Ben.Dec,17.395906
FR-Delta2013-013,768,6.096976557,Tidal Delta,2013,SacR,JSATS,Ben.Dec,19.880579
FR-Delta2013-024,769,6.821662546,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,19.880579
FR-Delta2013-028,770,10.37022641,Tidal Delta,2013,SacR,JSATS,Ben.Dec,19.880579
FR-Delta2013-038,771,4.98978636,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,19.880579
FR-Delta2013-047,772,9.629292471,Tidal Delta,2013,SacR,JSATS,Ben.Dec,19.880579
FR-Delta2013-055,773,6.071154115,Tidal Delta,2013,"SacRSlough, CenDel",JSATS,Ben.Ant,19.880579
FR-Delta2013-058,774,14.63038133,Tidal Delta,2013,CenDel,JSATS,Ben.Ant,19.5089
FR-Delta2013-069,775,6.485178802,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,19.880579
FR-Delta2013-076,776,5.048406019,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,19.880579
FR-Delta2013-083,777,7.867219751,Tidal Delta,2013,CenDel,JSATS,Ben.Dec,19.5089
FR-Delta2013-101,778,4.547980255,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,19.880579
FR-Delta2013-112,779,5.319604844,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,19.880579
FR-Delta2013-116,780,4.528389919,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,19.880579
FR-Delta2013-117,781,6.112172882,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,19.5089
FR-Delta2013-119,782,7.349693698,Tidal Delta,2013,"SacRSlough, CenDel",JSATS,Ben.Ant,19.880579
FR-Delta2013-132,783,4.6934886,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,19.880579
FR-Delta2013-133,784,4.630492824,Tidal Delta,2013,SacRSlough,JSATS,Ben.Dec,19.5089
FR-Delta2015-194,785,5.696996366,Tidal Delta,2015,SacRSlough,JSATS,Ben.Dec,15.984982
FR-Delta2015-268,786,5.667761644,Tidal Delta,2015,SacRSlough,JSATS,Ben.Dec,15.984982
FR2013-022,234,13.8713502,Middle Sacramento River,2013,SacR,JSATS,Ben.Dec,12.53457746
FR2013-116,235,8.810451736,Middle Sacramento River,2013,SacRSlough,JSATS,Ben.Dec,12.53457746
FR2013-155,236,8.384113056,Middle Sacramento River,2013,CenDel,JSATS,Ben.Ant,12.91367725
FR2013-156,237,11.99513597,Middle Sacramento River,2013,CenDel,JSATS,Ben.Ant,12.91367725
FR2013-172,238,9.212610463,Middle Sacramento River,2013,SacRSlough,JSATS,Ben.Dec,12.91367725
FR2013-175,239,9.450674751,Middle Sacramento River,2013,SacRSlough,JSATS,Ben.Dec,12.91367725
FR2013-193,240,15.78117726,Middle Sacramento River,2013,"SacRSlough, CenDel",JSATS,Ben.Ant,12.91367725
FR2013-197,241,8.170610845,Middle Sacramento River,2013,SacR,JSATS,Ben.Dec,12.91367725
FR2013-217,242,6.393905619,Middle Sacramento River,2013,SacRSlough,JSATS,Ben.Dec,12.91367725
FR2013-261,243,9.971165029,Middle Sacramento River,2013,SacRSlough,JSATS,Ben.Dec,12.91367725
FR2013-279,244,7.686389745,Middle Sacramento River,2013,SacR,JSATS,Ben.Dec,12.91367725
FR2013-280,245,8.948006898,Middle Sacramento River,2013,SacR,JSATS,Ben.Dec,12.91367725
LFC0313,1336,16.22008102,Upper Sacramento River,2007,SacR,Vemco,Chips,8.94
LFC0325,1334,15.37766204,Upper Sacramento River,2007,SacRSlough,Vemco,Chips,8.94
LFC0346,1299,12.32972222,Upper Sacramento River,2007,SacR,Vemco,Chips,8.81
LFC0348,1301,22.20266204,Upper Sacramento River,2007,SacR,Vemco,Chips,8.81
LFC0351,1376,16.12559028,Upper Sacramento River,2007,CenDel,Vemco,Chips,8.81
LFC0614,15302,24.39206019,Upper Sacramento River,2008,"SacRSlough, CenDel",Vemco,Chips,11.29
LFC0616,15304,24.53872685,Upper Sacramento River,2008,SacR,Vemco,Chips,11.29
LFC0623,15311,34.260625,Upper Sacramento River,2008,SacRSlough,Vemco,Chips,11.29
LFC0627,15315,61.25293981,Upper Sacramento River,2008,SacR,Vemco,Chips,11.29
LFC0628,15316,29.1734375,Upper Sacramento River,2008,SacR,Vemco,Chips,11.29
LFC0635,15323,34.69981481,Upper Sacramento River,2008,SacRSlough,Vemco,Chips,11.29
LFC0640,15328,38.89753472,Upper Sacramento River,2008,CenDel,Vemco,Chips,11.29
LFC0649,15337,33.70003472,Upper Sacramento River,2008,SacRSlough,Vemco,Chips,11.29
LFC0653,15341,23.37422454,Upper Sacramento River,2008,SacR,Vemco,Chips,11.29
LFC0654,15342,33.21688657,Upper Sacramento River,2008,SacRSlough,Vemco,Chips,11.29
LFC0655,15343,17.2240162,Upper Sacramento River,2008,SacR,Vemco,Chips,11.29
LFC0663,15351,34.18380787,Middle Sacramento River,2008,SacR,Vemco,Chips,11.28
LFC0666,15354,24.36719907,Middle Sacramento River,2008,CenDel,Vemco,Chips,11.28
LFC0678,15366,29.09902778,Middle Sacramento River,2008,CenDel,Vemco,Chips,11.28
LFC0685,15373,54.06898148,Middle Sacramento River,2008,CenDel,Vemco,Ben.Ant,11.28
LFC0687,15375,15.57689815,Middle Sacramento River,2008,SacR,Vemco,Chips,11.28
LFC0693,15381,31.27512731,Middle Sacramento River,2008,SacR,Vemco,Chips,11.39
LFC0696,15384,19.69577546,Middle Sacramento River,2008,CenDel,Vemco,Chips,11.28
LFC0704,15086,38.29783565,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,11.28
LFC0706,15088,24.9246875,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,11.28
LFC0724,15106,19.71725694,Middle Sacramento River,2008,SacR,Vemco,Chips,11.43
LFC0727,15109,14.27994213,Middle Sacramento River,2008,SacR,Vemco,Chips,11.43
LFC0728,15110,67.71568287,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,11.43
LFC0738,15120,16.46694444,Middle Sacramento River,2008,SacR,Vemco,Chips,11.43
LFC0741,15123,12.08914352,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,11.43
LFC0746,15128,22.30640046,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,11.43
LFC0747,15129,26.02927083,Middle Sacramento River,2008,"SacRSlough, CenDel",Vemco,Chips,11.43
LFC0748,15130,32.23446759,Middle Sacramento River,2008,SacR,Vemco,Chips,11.43
LFC0760,15142,34.24225694,Middle Sacramento River,2008,SacR,Vemco,Chips,11.43
LFC0985,15268,15.04835648,Upper Sacramento River,2008,SacRSlough,Vemco,Chips,7.055
LFC0987,15270,19.18758102,Upper Sacramento River,2008,SacRSlough,Vemco,Chips,7.055
LFC0995,15279,14.16306713,Upper Sacramento River,2008,SacRSlough,Vemco,Chips,7.055
LFC1007,15291,21.68538194,Upper Sacramento River,2008,"SacRSlough, CenDel",Vemco,Chips,7.055
LFC1018,15146,11.19987269,Upper Sacramento River,2008,SacR,Vemco,Chips,7.055
LFC1025,15153,14.55640046,Upper Sacramento River,2008,SacRSlough,Vemco,Chips,7.055
LFC1027,15155,15.04364583,Upper Sacramento River,2008,SacR,Vemco,Chips,7.055
LFC1028,15156,15.0691088,Middle Sacramento River,2008,CenDel,Vemco,Chips,7.64
LFC1029,15157,17.12465278,Middle Sacramento River,2008,SacR,Vemco,Ben.Dec,7.64
LFC1033,15161,34.18234954,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,7.64
LFC1039,15167,12.86840278,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,7.64
LFC1041,15169,18.41866898,Middle Sacramento River,2008,SacR,Vemco,Chips,7.64
LFC1044,15172,10.83953704,Middle Sacramento River,2008,SacR,Vemco,Chips,7.64
LFC1045,15173,10.30712963,Middle Sacramento River,2008,SacR,Vemco,Ben.Dec,7.64
LFC1047,15175,21.96164352,Middle Sacramento River,2008,CenDel,Vemco,Chips,7.64
LFC1050,15178,13.62196759,Middle Sacramento River,2008,SacR,Vemco,Chips,7.64
LFC1051,15179,19.24108796,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,7.64
LFC1052,15180,14.84163194,Middle Sacramento River,2008,SacR,Vemco,Chips,7.25
LFC1053,15181,32.17260417,Middle Sacramento River,2008,CenDel,Vemco,Chips,7.64
LFC1057,15185,14.19783565,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,7.64
LFC1061,15189,12.20523148,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,7.64
LFC1062,15190,23.718125,Middle Sacramento River,2008,CenDel,Vemco,Chips,7.64
LFC1064,15192,13.96100694,Middle Sacramento River,2008,"SacRSlough, CenDel",Vemco,Chips,7.64
LFC1066,15194,13.98857639,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,7.64
LFC1067,15195,11.58799769,Middle Sacramento River,2008,SacR,Vemco,Ben.Dec,7.64
LFC1069,15197,11.9387037,Middle Sacramento River,2008,SacR,Vemco,Chips,7.64
LFC1072,15200,22.66930556,Middle Sacramento River,2008,CenDel,Vemco,Chips,7.64
LFC1073,15201,21.45130787,Middle Sacramento River,2008,CenDel,Vemco,Chips,7.64
LFC1077,15205,28.86396991,Middle Sacramento River,2008,SacR,Vemco,Ben.Dec,7.64
LFC1079,15207,11.58694444,Middle Sacramento River,2008,SacR,Vemco,Chips,6.8
LFC1080,15208,17.14872685,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,6.8
LFC1081,15209,10.84336806,Middle Sacramento River,2008,CenDel,Vemco,Chips,6.8
LFC1082,15210,12.37365741,Middle Sacramento River,2008,SacR,Vemco,Chips,6.8
LFC1084,15212,10.84247685,Middle Sacramento River,2008,SacR,Vemco,Chips,6.8
LFC1087,15215,13.36287037,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,6.8
LFC1091,15219,11.33115741,Middle Sacramento River,2008,CenDel,Vemco,Chips,6.8
LFC1093,15221,10.75616898,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,6.8
LFC1099,15227,11.2540625,Middle Sacramento River,2008,SacR,Vemco,Chips,6.8
LFC1101,15229,11.22894676,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,6.8
LFC1103,15231,11.94815972,Middle Sacramento River,2008,SacR,Vemco,Chips,6.8
LFC1106,15234,38.82364583,Middle Sacramento River,2008,SacR,Vemco,Chips,6.8
LFC1109,15237,14.96159722,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,6.8
LFC1113,15241,10.83554398,Middle Sacramento River,2008,SacR,Vemco,Chips,6.8
LFC1114,15242,11.50148148,Middle Sacramento River,2008,SacR,Vemco,Chips,6.8
LFC1115,15243,8.679016204,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,6.8
LFC1116,15244,11.26113426,Middle Sacramento River,2008,CenDel,Vemco,Chips,6.8
LFC1120,15248,13.89134259,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,6.8
LFC1122,15250,36.22855324,Middle Sacramento River,2008,CenDel,Vemco,Chips,6.8
LFC1124,15252,13.92570602,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,6.8
LFC1126,15254,31.07010417,Middle Sacramento River,2008,SacRSlough,Vemco,Chips,6.8
LFC1128,15256,24.20228009,Middle Sacramento River,2008,SacR,Vemco,Chips,6.8
LFC1129,15257,10.76952546,Middle Sacramento River,2008,SacR,Vemco,Chips,6.8
LFC1495,32162,15.70493056,Upper Sacramento River,2009,SacR,Vemco,Chips,10.31
LFC1497,32165,20.328125,Upper Sacramento River,2009,SacR,Vemco,Chips,10.31
LFC1498,32166,21.94755787,Upper Sacramento River,2009,CenDel,Vemco,Chips,10.31
LFC1500,32168,31.23775463,Upper Sacramento River,2009,CenDel,Vemco,Chips,10.31
LFC1502,32170,16.7415162,Upper Sacramento River,2009,SacR,Vemco,Chips,10.31
LFC1506,32174,20.30954861,Upper Sacramento River,2009,SacRSlough,Vemco,Chips,10.31
LFC1508,32176,21.08325231,Upper Sacramento River,2009,"SacRSlough, CenDel",Vemco,Chips,10.31
LFC1511,32180,33.25873843,Upper Sacramento River,2009,CenDel,Vemco,Chips,10.31
LFC1520,32189,16.46905093,Upper Sacramento River,2009,SacR,Vemco,Chips,10.31
LFC1524,32193,45.59459491,Upper Sacramento River,2009,SacR,Vemco,Chips,10.31
LFC1531,32200,16.2719213,Middle Sacramento River,2009,SacR,Vemco,Chips,9.58
LFC1539,32208,16.23166667,Middle Sacramento River,2009,"SacRSlough, CenDel",Vemco,Chips,9.58
LFC1545,32214,28.37969907,Middle Sacramento River,2009,CenDel,Vemco,Chips,9.58
LFC1550,32219,16.48653935,Middle Sacramento River,2009,SacR,Vemco,Chips,9.58
LFC1552,32221,21.19783565,Middle Sacramento River,2009,CenDel,Vemco,Chips,9.58
LFC1556,32225,12.69240741,Middle Sacramento River,2009,SacR,Vemco,Chips,9.58
LFC1559,32228,20.32893519,Middle Sacramento River,2009,SacR,Vemco,Chips,9.58
LFC1563,32232,20.2450463,Middle Sacramento River,2009,SacRSlough,Vemco,Chips,9.58
LFC1566,32235,20.23188657,Middle Sacramento River,2009,SacR,Vemco,Chips,9.58
LFC1567,32236,21.37118056,Middle Sacramento River,2009,CenDel,Vemco,Chips,9.58
LFC1568,32237,19.21454861,Middle Sacramento River,2009,CenDel,Vemco,Chips,9.58
LFC1569,32238,55.08344907,Middle Sacramento River,2009,SacR,Vemco,Chips,9.58
LFC1570,32239,15.22243056,Middle Sacramento River,2009,SacRSlough,Vemco,Chips,9.58
LFC1571,32240,15.7022338,Middle Sacramento River,2009,SacRSlough,Vemco,Chips,9.58
LFC1573,32242,17.79181713,Middle Sacramento River,2009,SacRSlough,Vemco,Chips,9.58
LFC1574,32243,16.14665509,Middle Sacramento River,2009,SacRSlough,Vemco,Chips,9.58
LFC1582,32251,17.2678588,Middle Sacramento River,2009,SacR,Vemco,Chips,9.63
LFC1585,32254,22.9777662,Middle Sacramento River,2009,SacR,Vemco,Chips,9.63
LFC1588,32257,9.5059375,Middle Sacramento River,2009,SacR,Vemco,Chips,9.63
LFC1594,32263,30.44872685,Middle Sacramento River,2009,CenDel,Vemco,Chips,9.63
LFC1606,32275,21.83321759,Middle Sacramento River,2009,SacRSlough,Vemco,Chips,9.63
LFC1607,32276,22.37180556,Middle Sacramento River,2009,SacRSlough,Vemco,Chips,9.63
LFC1608,32277,22.41819444,Middle Sacramento River,2009,SacR,Vemco,Chips,9.63
LFC1619,32288,20.15799769,Middle Sacramento River,2009,SacRSlough,Vemco,Chips,9.63
LFC1620,32289,43.25021991,Middle Sacramento River,2009,SacR,Vemco,Chips,9.63
LFC1622,32291,15.71831019,Middle Sacramento River,2009,SacR,Vemco,Chips,9.63
LFC1623,32292,10.17273148,Middle Sacramento River,2009,SacRSlough,Vemco,Chips,9.63
LFC1635,32304,46.28623843,Middle Sacramento River,2009,SacR,Vemco,Chips,8.41
LFC1637,32306,14.70262731,Middle Sacramento River,2009,SacRSlough,Vemco,Chips,8.41
LFC1644,32313,44.17590278,Middle Sacramento River,2009,CenDel,Vemco,Chips,8.41
LFC1651,32320,33.93047454,Middle Sacramento River,2009,CenDel,Vemco,Chips,8.41
LFC1660,32329,10.49818287,Middle Sacramento River,2009,SacR,Vemco,Chips,8.42
LFC1662,32331,15.48836806,Middle Sacramento River,2009,SacRSlough,Vemco,Chips,8.41
LFC1663,32332,20.24695602,Middle Sacramento River,2009,SacRSlough,Vemco,Chips,8.41
LFC1667,32336,10.11251157,Middle Sacramento River,2009,SacR,Vemco,Chips,8.41
LFC1669,32338,11.13344907,Middle Sacramento River,2009,SacR,Vemco,Chips,8.41
LFC1670,32339,10.08072917,Middle Sacramento River,2009,SacR,Vemco,Chips,8.41
LFC1696,32517,37.86864583,Upper Sacramento River,2009,CenDel,Vemco,Chips,8.44
LFC1702,32523,25.2843287,Upper Sacramento River,2009,SacRSlough,Vemco,Chips,8.44
LFC1719,32540,17.89836806,Upper Sacramento River,2009,SacR,Vemco,Chips,8.44
LFC1725,32546,21.12996528,Upper Sacramento River,2009,SacR,Vemco,Chips,8.44
LFC1729,32550,62.64004051,Middle Sacramento River,2009,CenDel,Vemco,Ben.Dec,8.17
LFC1736,32557,42.52796296,Middle Sacramento River,2009,SacRSlough,Vemco,Chips,8.17
LFC1738,32559,17.17885417,Middle Sacramento River,2009,CenDel,Vemco,Chips,8.17
LFC1743,32564,40.04627315,Middle Sacramento River,2009,CenDel,Vemco,Chips,8.17
LFC1745,32566,13.11869213,Middle Sacramento River,2009,SacRSlough,Vemco,Chips,8.17
LFC1766,32587,21.28792824,Middle Sacramento River,2009,SacR,Vemco,Chips,8.17
LFC1768,32589,15.80350694,Middle Sacramento River,2009,SacRSlough,Vemco,Chips,8.38
LFC3171,33528,39.93690972,Upper Sacramento River,2010,SacR,Vemco,Chips,10.305
LFC3172,33529,33.65853588,Upper Sacramento River,2010,SacRSlough,Vemco,Ben.Dec,10.305
LFC3174,33531,9.91212963,Upper Sacramento River,2010,SacR,Vemco,Chips,10.305
LFC3178,33535,13.99513889,Upper Sacramento River,2010,"SacRSlough, CenDel",Vemco,Chips,10.305
LFC3183,33540,35.27697917,Upper Sacramento River,2010,SacR,Vemco,Chips,10.305
LFC3190,33548,39.97824074,Upper Sacramento River,2010,SacR,Vemco,Chips,10.305
LFC3193,33551,25.00618056,Upper Sacramento River,2010,SacR,Vemco,Chips,10.305
LFC3207,33565,7.270324074,Middle Sacramento River,2010,SacR,Vemco,Chips,9.71
LFC3208,33566,17.2210706,Middle Sacramento River,2010,SacRSlough,Vemco,Ben.Dec,9.71
LFC3215,33574,31.18386574,Middle Sacramento River,2010,CenDel,Vemco,Chips,9.71
LFC3231,33591,37.86885417,Middle Sacramento River,2010,SacR,Vemco,Chips,9.68
LFC3232,33592,8.12818287,Middle Sacramento River,2010,SacR,Vemco,Chips,9.68
LFC3238,33598,9.979756944,Middle Sacramento River,2010,"SacRSlough, CenDel",Vemco,Chips,9.68
LFC3249,33609,31.63590278,Upper Sacramento River,2010,SacR,Vemco,Chips,10.305
LFC3254,33614,13.9946875,Upper Sacramento River,2010,SacR,Vemco,Chips,10.305
LFC3269,33631,8.130347222,Upper Sacramento River,2010,SacR,Vemco,Chips,10.305
LFC3272,33634,55.49528935,Middle Sacramento River,2010,SacR,Vemco,Chips,9.68
LFC3275,33639,11.43788773,Middle Sacramento River,2010,SacR,Vemco,Ben.Dec,9.68
LFC3281,33646,22.33538194,Middle Sacramento River,2010,SacRSlough,Vemco,Chips,9.68
LFC3295,33661,9.349259259,Middle Sacramento River,2010,SacR,Vemco,Chips,9.68
LFC3297,33663,41.03898148,Middle Sacramento River,2010,SacRSlough,Vemco,Chips,9.75
LFC3321,33688,37.91895833,Middle Sacramento River,2010,SacRSlough,Vemco,Chips,9.71
LFC3327,33695,16.25390046,Upper Sacramento River,2010,SacR,Vemco,Chips,8.95
LFC3330,33698,16.92072917,Upper Sacramento River,2010,SacRSlough,Vemco,Chips,8.95
LFC3337,33705,21.00559028,Upper Sacramento River,2010,SacR,Vemco,Chips,8.95
LFC3339,33707,16.26002315,Upper Sacramento River,2010,SacR,Vemco,Chips,8.95
LFC3348,33718,15.74686343,Upper Sacramento River,2010,SacR,Vemco,Chips,8.95
LFC3356,33729,16.28657407,Middle Sacramento River,2010,CenDel,Vemco,Chips,8.81
LFC3371,33747,16.33532407,Middle Sacramento River,2010,SacR,Vemco,Chips,8.81
LFC3375,33752,15.82539352,Middle Sacramento River,2010,SacR,Vemco,Chips,8.74
LFC3376,33753,16.90833333,Middle Sacramento River,2010,SacRSlough,Vemco,Chips,8.74
LFC3386,63761,52.13753472,Middle Sacramento River,2010,CenDel,Vemco,Chips,8.74
LFC3388,63763,13.17740741,Middle Sacramento River,2010,SacR,Vemco,Chips,8.74
LFC3389,63764,16.28394676,Middle Sacramento River,2010,SacR,Vemco,Chips,8.74
LFC3390,63765,18.06783565,Middle Sacramento River,2010,SacRSlough,Vemco,Chips,8.74
LFC3402,63777,14.77203704,Upper Sacramento River,2010,SacR,Vemco,Chips,8.95
LFC3403,63778,70.54643519,Upper Sacramento River,2010,CenDel,Vemco,Chips,8.95
LFC3406,63781,15.93491898,Upper Sacramento River,2010,SacR,Vemco,Chips,8.95
LFC3407,63782,15.86553241,Upper Sacramento River,2010,SacR,Vemco,Chips,8.95
LFC3409,63784,24.67513889,Upper Sacramento River,2010,CenDel,Vemco,Chips,8.95
LFC3431,63807,15.77739583,Middle Sacramento River,2010,SacR,Vemco,Chips,8.74
LFC3438,63814,15.80274306,Middle Sacramento River,2010,SacR,Vemco,Chips,8.74
LFC3440,63816,15.9852662,Middle Sacramento River,2010,SacR,Vemco,Chips,8.74
LFC3444,63820,56.71998843,Middle Sacramento River,2010,CenDel,Vemco,Chips,8.74
LFC3457,63833,15.91197917,Middle Sacramento River,2010,SacR,Vemco,Chips,8.81
LFC3460,63836,13.27487269,Middle Sacramento River,2010,CenDel,Vemco,Chips,8.81
LFC3465,63841,14.9103125,Middle Sacramento River,2010,SacR,Vemco,Chips,8.81
LFC3467,63843,15.18417824,Middle Sacramento River,2010,CenDel,Vemco,Chips,8.81
LFC4297,21707,6.744241898,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
LFC4307,21717,8.002476852,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4310,21721,7.307025463,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4312,21723,5.407320602,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
LFC4315,21726,11.22825231,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
LFC4316,21727,28.19467593,Upper Sacramento River,2011,CenDel,Vemco,Chips,10.48
LFC4317,21729,5.645821759,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
LFC4318,21730,6.614832176,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
LFC4323,21735,6.057407407,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
LFC4325,21737,8.870868056,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
LFC4331,21744,6.339299769,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
LFC4337,21757,8.363506944,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4338,21750,6.318929398,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
LFC4341,21754,6.107505787,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
LFC4345,21759,6.806319444,Upper Sacramento River,2011,SacR,Vemco,Chips,10.48
LFC4346,21760,19.99214699,Upper Sacramento River,2011,SacR,Vemco,Ben.Dec,10.48
