"FishID","TagID","travel_time","Release_Group_SAIL","Year","Route","TagType","tt.grp","SD","rel","end","PDO"
"568.YBUS",39650,2.42180555555556,"Middle Sacramento River",2016,"SacR","Vemco","Chips",26763.8503978363,2016-03-18,2016-03-21,1.55
"569.YBUS",39652,3.08930555555556,"Tidal Delta",2016,"Yolo","Vemco","Chips",58310.992985427,2016-03-18,2016-03-22,1.55
"57.MJ",5862,6.39583333333333,"Middle Sacramento River",2013,"SacR","Vemco","Chips",100422.972912555,2013-03-06,2013-03-12,-1.48
"57.YBUS",36535,3.3272337962963,"Middle Sacramento River",2016,"Yolo","Vemco","Chips",41675.6302201168,2016-03-15,2016-03-19,1.55
"570.YBUS",39661,4.71929398148148,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",25030.1544716845,2016-03-18,2016-03-23,1.55
"571.YBUS",39662,2.72165509259259,"Middle Sacramento River",2016,"SacR","Vemco","Chips",28997.6596552881,2016-03-18,2016-03-21,1.55
"572.YBUS",39663,3.32215277777778,"Middle Sacramento River",2016,"SacR","Vemco","Chips",31103.8111936891,2016-03-18,2016-03-22,1.55
"573.YBUS",39664,3.71329861111111,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",27311.5847998162,2016-03-18,2016-03-22,1.55
"574.YBUS",39665,5.50869212962963,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",25733.786343059,2016-03-18,2016-03-24,1.55
"575.YBUS",39666,2.25398148148148,"Middle Sacramento River",2016,"SacR","Vemco","Chips",29763.3351647192,2016-03-18,2016-03-21,1.55
"576.YBUS",39668,2.25425925925926,"Middle Sacramento River",2016,"SacR","Vemco","Chips",31363.0370566669,2016-03-18,2016-03-21,1.55
"577.YBUS",39669,4.17770833333333,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",25441.1155998309,2016-03-18,2016-03-23,1.55
"578.YBUS",39671,3.72060185185185,"Middle Sacramento River",2016,"SacR","Vemco","Chips",26950.5751589775,2016-03-18,2016-03-22,1.55
"579.YBUS",39672,2.7203125,"Middle Sacramento River",2016,"SacR","Vemco","Chips",28321.8841053521,2016-03-18,2016-03-21,1.55
"58.MJ",5863,19.3958333333333,"Middle Sacramento River",2013,"SacR","Vemco","Chips",81500.4620145249,2013-03-06,2013-03-25,-1.48
"58.YBUS",36537,5.8578587962963,"Middle Sacramento River",2016,"SacR","Vemco","Chips",20556.6996151789,2016-02-21,2016-02-27,1.29
"580.YBUS",39673,2.23128472222222,"Middle Sacramento River",2016,"SacR","Vemco","Chips",30665.9355961955,2016-03-18,2016-03-21,1.55
"581.YBUS",39675,6.60371527777778,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",24775.0801185824,2016-03-18,2016-03-25,1.55
"582.YBUS",39676,2.45216435185185,"Middle Sacramento River",2016,"SacR","Vemco","Chips",30321.4711349212,2016-03-18,2016-03-21,1.55
"583.YBUS",39677,2.07701388888889,"Middle Sacramento River",2016,"SacR","Vemco","Chips",27383.3059843898,2016-03-18,2016-03-20,1.55
"584.YBUS",39680,2.46174768518519,"Middle Sacramento River",2016,"SacR","Vemco","Chips",26489.1392846043,2016-03-18,2016-03-21,1.55
"585.YBUS",39681,2.75543981481481,"Middle Sacramento River",2016,"SacR","Vemco","Chips",27936.8469035864,2016-03-18,2016-03-21,1.55
"586.YBUS",39683,9.7406712962963,"Tidal Delta",2016,"Yolo","Vemco","Chips",11244.214178537,2016-03-18,2016-03-28,1.55
"587.YBUS",39685,4.84900462962963,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",23030.1446714119,2016-03-18,2016-03-23,1.55
"588.YBUS",39686,3.78729166666667,"Middle Sacramento River",2016,"SacR","Vemco","Chips",30256.2143615568,2016-03-18,2016-03-22,1.55
"589.YBUS",39689,9.38378472222222,"Middle Sacramento River",2016,"SacR","Vemco","Chips",19407.5340019152,2016-03-18,2016-03-28,1.55
"59.MJ",5865,5.39583333333333,"Middle Sacramento River",2013,"SacR","Vemco","Chips",117063.254980176,2013-03-06,2013-03-12,-1.48
"59.YBUS",36585,7.89418981481481,"Middle Sacramento River",2016,"SacR","Vemco","Chips",17190.6873551586,2016-02-21,2016-02-29,1.29
"590.YBUS",39692,2.69902777777778,"Middle Sacramento River",2016,"SacR","Vemco","Chips",33944.2835894085,2016-03-18,2016-03-21,1.55
"591.YBUS",39693,2.76759259259259,"Middle Sacramento River",2016,"SacR","Vemco","Chips",30543.3176510977,2016-03-18,2016-03-21,1.55
"592.YBUS",39694,2.46289351851852,"Middle Sacramento River",2016,"SacR","Vemco","Chips",27311.0310662502,2016-03-18,2016-03-21,1.55
"593.YBUS",39695,3.13644675925926,"Tidal Delta",2016,"Yolo","Vemco","Chips",64031.5377911879,2016-03-18,2016-03-22,1.55
"594.YBUS",39696,3.59943287037037,"Tidal Delta",2016,"Yolo","Vemco","Chips",61187.0571301789,2016-03-18,2016-03-22,1.55
"595.YBUS",39697,4.11712962962963,"Tidal Delta",2016,"Yolo","Vemco","Chips",57400.1468916192,2016-03-18,2016-03-23,1.55
"596.YBUS",39699,4.08695601851852,"Tidal Delta",2016,"Yolo","Vemco","Chips",34436.3991962397,2016-03-18,2016-03-23,1.55
"597.YBUS",39701,6.73569444444444,"Tidal Delta",2016,"Yolo","Vemco","Chips",19473.9968053265,2016-03-18,2016-03-25,1.55
"598.YBUS",39702,3.17248842592593,"Tidal Delta",2016,"Yolo","Vemco","Chips",63152.2306918924,2016-03-18,2016-03-22,1.55
"599.YBUS",39704,2.0958912037037,"Middle Sacramento River",2016,"SacR","Vemco","Chips",23381.432254666,2016-03-18,2016-03-20,1.55
"6.MJ",2063,7.62665509259259,"Tidal Delta",2012,"Yolo","Vemco","Chips",319476.871852039,2012-03-30,2012-04-08,-1.335
"6.YBUS",36354,7.56122685185185,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",16640.3434280346,2016-02-21,2016-02-28,1.29
"60.MJ",5866,20.3958333333333,"Middle Sacramento River",2013,"SacR","Vemco","Chips",169210.401440875,2013-03-06,2013-03-26,-1.48
"60.YBUS",36588,5.7012037037037,"Middle Sacramento River",2016,"SacR","Vemco","Chips",14124.3728547932,2016-02-21,2016-02-27,1.29
"600.YBUS",39706,3.07586805555556,"Middle Sacramento River",2016,"SacR","Vemco","Chips",24543.3290074029,2016-03-18,2016-03-21,1.55
"601.YBUS",39707,3.05152777777778,"Middle Sacramento River",2016,"SacR","Vemco","Chips",29480.5989073161,2016-03-18,2016-03-21,1.55
"602.YBUS",39710,2.02599537037037,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",23544.2367736159,2016-03-18,2016-03-20,1.55
"603.YBUS",39711,2.05990740740741,"Middle Sacramento River",2016,"SacR","Vemco","Chips",27106.536822395,2016-03-18,2016-03-20,1.55
"604.YBUS",39712,4.16680555555556,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",27335.0764766061,2016-03-18,2016-03-22,1.55
"605.YBUS",39713,4.39480324074074,"Tidal Delta",2016,"Yolo","Vemco","Chips",32870.6288529617,2016-03-18,2016-03-23,1.55
"606.YBUS",39715,4.05359953703704,"Tidal Delta",2016,"Yolo","Vemco","Chips",31307.63494442,2016-03-18,2016-03-22,1.55
"607.YBUS",39719,9.63163194444444,"Tidal Delta",2016,"Yolo","Vemco","Chips",30867.640765085,2016-03-18,2016-03-28,1.55
"608.YBUS",39721,3.59502314814815,"Tidal Delta",2016,"Yolo","Vemco","Chips",40284.7243368228,2016-03-18,2016-03-22,1.55
"609.YBUS",39722,5.36618055555556,"Tidal Delta",2016,"Yolo","Vemco","Chips",40474.6973668238,2016-03-18,2016-03-23,1.55
"61.MJ",5868,11.3958333333333,"Middle Sacramento River",2013,"SacR","Vemco","Chips",117025.869335585,2013-03-06,2013-03-17,-1.48
"61.YBUS",36590,16.7091782407407,"Middle Sacramento River",2016,"SacR","Vemco","Chips",10587.8900038064,2016-02-21,2016-03-09,1.42
"610.YBUS",39723,3.369375,"Middle Sacramento River",2016,"SacR","Vemco","Chips",23043.0650681303,2016-03-18,2016-03-21,1.55
"611.YBUS",39725,3.47253472222222,"Middle Sacramento River",2016,"SacR","Vemco","Chips",16454.9113767467,2016-03-18,2016-03-21,1.55
"612.YBUS",39726,4.364375,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",24463.4219212918,2016-03-18,2016-03-22,1.55
"613.YBUS",39727,2.11486111111111,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",33054.9880921124,2016-03-16,2016-03-18,1.55
"614.YBUS",39733,3.19297453703704,"Middle Sacramento River",2016,"SacR","Vemco","Chips",26395.5288658748,2016-03-16,2016-03-20,1.55
"615.YBUS",39735,2.68008101851852,"Middle Sacramento River",2016,"SacR","Vemco","Chips",22313.4134636184,2016-03-16,2016-03-19,1.55
"616.YBUS",39737,4.75181712962963,"Tidal Delta",2016,"Yolo","Vemco","Chips",28444.9393798043,2016-03-16,2016-03-21,1.55
"617.YBUS",39739,3.19962962962963,"Tidal Delta",2016,"Yolo","Vemco","Chips",53716.8347692234,2016-03-16,2016-03-20,1.55
"618.YBUS",39740,3.05728009259259,"Tidal Delta",2016,"Yolo","Vemco","Chips",59298.1589284385,2016-03-16,2016-03-19,1.55
"619.YBUS",39742,4.17680555555556,"Tidal Delta",2016,"Yolo","Vemco","Chips",52116.9795780661,2016-03-16,2016-03-21,1.55
"62.MJ",5869,15.3958333333333,"Middle Sacramento River",2013,"SacR","Vemco","Chips",21518.6503523094,2013-03-06,2013-03-22,-1.48
"62.YBUS",36591,2.65303240740741,"Middle Sacramento River",2016,"SacR","Vemco","Chips",31866.7275074287,2016-03-16,2016-03-19,1.55
"620.YBUS",39744,8.24469907407407,"Tidal Delta",2016,"Yolo","Vemco","Chips",29774.9213245018,2016-03-16,2016-03-25,1.55
"621.YBUS",39804,4.47291666666667,"Middle Sacramento River",2016,"SacR","Vemco","Chips",20393.4467982447,2016-03-16,2016-03-21,1.55
"622.YBUS",39807,2.37726851851852,"Middle Sacramento River",2016,"SacR","Vemco","Chips",26631.0908387585,2016-03-16,2016-03-18,1.55
"623.YBUS",39808,2.51342592592593,"Middle Sacramento River",2016,"SacR","Vemco","Chips",25730.6686436058,2016-03-16,2016-03-19,1.55
"624.YBUS",39809,3.00412037037037,"Middle Sacramento River",2016,"SacR","Vemco","Chips",26741.5659422259,2016-03-16,2016-03-19,1.55
"625.YBUS",39811,4.57128472222222,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",21285.6633141684,2016-03-16,2016-03-21,1.55
"626.YBUS",39812,2.30644675925926,"Middle Sacramento River",2016,"SacR","Vemco","Chips",27437.2206147352,2016-03-16,2016-03-18,1.55
"627.YBUS",39814,5.34599537037037,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",22434.9815420067,2016-03-16,2016-03-21,1.55
"628.YBUS",39815,3.74045138888889,"Tidal Delta",2016,"Yolo","Vemco","Chips",29706.7280577504,2016-03-16,2016-03-20,1.55
"629.YBUS",39816,6.06320601851852,"Tidal Delta",2016,"Yolo","Vemco","Chips",30379.7750813391,2016-03-16,2016-03-22,1.55
"63.MJ",5870,13.3958333333333,"Middle Sacramento River",2013,"SacR","Vemco","Chips",63312.7379026001,2013-03-06,2013-03-19,-1.48
"63.YBUS",36595,5.72001157407407,"Middle Sacramento River",2016,"SacR","Vemco","Chips",22971.2291169121,2016-02-21,2016-02-27,1.29
"630.YBUS",39818,3.31831018518519,"Tidal Delta",2016,"Yolo","Vemco","Chips",28441.3565230999,2016-03-16,2016-03-19,1.55
"631.YBUS",39820,4.01189814814815,"Tidal Delta",2016,"Yolo","Vemco","Chips",28724.4348881204,2016-03-16,2016-03-20,1.55
"632.YBUS",39821,10.035462962963,"Tidal Delta",2016,"Yolo","Vemco","Chips",22864.8799448429,2016-03-16,2016-03-26,1.55
"633.YBUS",39824,5.01146990740741,"Middle Sacramento River",2016,"SacR","Vemco","Chips",21288.8080205959,2016-03-16,2016-03-21,1.55
"634.YBUS",39825,2.42538194444444,"Middle Sacramento River",2016,"SacR","Vemco","Chips",25387.9459667671,2016-03-16,2016-03-19,1.55
"635.YBUS",39826,6.05733796296296,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",25492.4229741633,2016-03-16,2016-03-22,1.55
"636.YBUS",39827,2.33064814814815,"Middle Sacramento River",2016,"SacR","Vemco","Chips",31638.673201934,2016-03-16,2016-03-18,1.55
"637.YBUS",39829,1.98703703703704,"Middle Sacramento River",2016,"SacR","Vemco","Chips",29914.7193576418,2016-03-16,2016-03-18,1.55
"638.YBUS",39832,3.02256944444444,"Middle Sacramento River",2016,"SacR","Vemco","Chips",22011.0841885077,2016-03-16,2016-03-19,1.55
"639.YBUS",39833,3.95086805555556,"Tidal Delta",2016,"Yolo","Vemco","Chips",35021.8656461819,2016-03-16,2016-03-20,1.55
"64.YBUS",36597,17.8098726851852,"Middle Sacramento River",2016,"SacR","Vemco","Chips",10307.3674585207,2016-02-21,2016-03-10,1.42
"640.YBUS",39837,5.60226851851852,"Tidal Delta",2016,"Yolo","Vemco","Chips",31914.2830563598,2016-03-16,2016-03-22,1.55
"641.YBUS",39839,3.92431712962963,"Tidal Delta",2016,"Yolo","Vemco","Chips",32652.7013530654,2016-03-16,2016-03-20,1.55
"642.YBUS",39842,3.36746527777778,"Tidal Delta",2016,"Yolo","Vemco","Chips",17413.4704241542,2016-03-11,2016-03-14,1.55
"643.YBUS",39846,3.30238425925926,"Tidal Delta",2016,"Yolo","Vemco","Chips",12678.7687368284,2016-03-11,2016-03-14,1.55
"644.YBUS",39848,4.35883101851852,"Tidal Delta",2016,"Yolo","Vemco","Chips",10067.5591531091,2016-03-11,2016-03-15,1.55
"645.YBUS",39849,3.51145833333333,"Middle Sacramento River",2016,"SacR","Vemco","Chips",18721.617895192,2016-03-11,2016-03-14,1.55
"646.YBUS",39850,3.25434027777778,"Tidal Delta",2016,"Yolo","Vemco","Chips",12924.038703449,2016-03-11,2016-03-14,1.55
"647.YBUS",39852,6.75672453703704,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",22788.8661646723,2016-03-11,2016-03-18,1.55
"648.YBUS",39853,3.51384259259259,"Middle Sacramento River",2016,"SacR","Vemco","Chips",18762.6722590036,2016-03-11,2016-03-14,1.55
"649.YBUS",39854,3.09069444444444,"Middle Sacramento River",2016,"SacR","Vemco","Chips",28160.8253368924,2016-03-11,2016-03-14,1.55
"65.YBUS",36598,6.13829861111111,"Middle Sacramento River",2016,"SacR","Vemco","Chips",9704.70500891152,2016-02-21,2016-02-27,1.29
"650.YBUS",39855,3.49210648148148,"Middle Sacramento River",2016,"SacR","Vemco","Chips",20579.501436547,2016-03-11,2016-03-14,1.55
"651.YBUS",39856,4.49575231481481,"Middle Sacramento River",2016,"SacR","Vemco","Chips",28567.086056531,2016-03-11,2016-03-15,1.55
"652.YBUS",39858,3.45841435185185,"Middle Sacramento River",2016,"SacR","Vemco","Chips",21033.5681190624,2016-03-11,2016-03-14,1.55
"653.YBUS",39861,16.8749652777778,"Tidal Delta",2016,"Yolo","Vemco","Chips",9318.88053164088,2016-03-11,2016-03-28,1.55
"654.YBUS",39865,9.36902777777778,"Tidal Delta",2016,"Yolo","Vemco","Chips",14399.7053700042,2016-03-11,2016-03-21,1.55
"655.YBUS",39866,3.00961805555556,"Tidal Delta",2016,"Yolo","Vemco","Chips",14958.5228836932,2016-03-11,2016-03-14,1.55
"656.YBUS",39870,4.08119212962963,"Tidal Delta",2016,"Yolo","Vemco","Chips",14165.1852802244,2016-03-11,2016-03-15,1.55
"657.YBUS",39871,2.77884259259259,"Tidal Delta",2016,"Yolo","Vemco","Chips",6774.95701006142,2016-03-12,2016-03-14,1.55
"658.YBUS",39872,2.77032407407407,"Tidal Delta",2016,"Yolo","Vemco","Chips",1549.42360417933,2016-03-12,2016-03-14,1.55
"659.YBUS",39873,4.85636574074074,"Tidal Delta",2016,"Yolo","Vemco","Chips",7102.40510010222,2016-03-12,2016-03-16,1.55
"66.YBUS",36601,8.68056712962963,"Middle Sacramento River",2016,"SacR","Vemco","Chips",8304.46626911509,2016-02-21,2016-03-01,1.42
"660.YBUS",39874,4.96175925925926,"Tidal Delta",2016,"Yolo","Vemco","Chips",25224.2153871193,2016-03-12,2016-03-17,1.55
"661.YBUS",39878,5.91892361111111,"Tidal Delta",2016,"Yolo","Vemco","Chips",17554.0859935092,2016-03-12,2016-03-17,1.55
"662.YBUS",39879,5.44056712962963,"Tidal Delta",2016,"Yolo","Vemco","Chips",10188.4287129939,2016-03-12,2016-03-17,1.55
"67.YBUS",36602,5.16864583333333,"Middle Sacramento River",2016,"SacR","Vemco","Chips",14467.347614899,2016-02-21,2016-02-26,1.29
"68.YBUS",36604,7.25259259259259,"Middle Sacramento River",2016,"SacR","Vemco","Chips",11974.6190573399,2016-02-21,2016-02-28,1.29
"69.YBUS",36608,6.55446759259259,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",21751.0028752072,2016-02-21,2016-02-28,1.29
"7.MJ",2064,9.69178240740741,"Tidal Delta",2012,"Yolo","Vemco","Chips",216713.843085718,2012-03-30,2012-04-11,-1.335
"7.YBUS",36355,8.59900462962963,"Middle Sacramento River",2016,"SacR","Vemco","Chips",15348.7373352439,2016-02-21,2016-02-29,1.29
"70.YBUS",36614,5.25956018518518,"Middle Sacramento River",2016,"SacR","Vemco","Chips",21058.0762728814,2016-02-21,2016-02-27,1.29
"71.YBUS",36618,6.28994212962963,"Middle Sacramento River",2016,"SacR","Vemco","Chips",15801.8439844648,2016-02-21,2016-02-28,1.29
"72.YBUS",36620,2.2227662037037,"Middle Sacramento River",2016,"SacR","Vemco","Chips",24778.3937516884,2016-03-16,2016-03-18,1.55
"73.YBUS",36621,9.92577546296296,"Middle Sacramento River",2016,"SacR","Vemco","Chips",37791.4965395893,2016-02-21,2016-03-02,1.42
"74.YBUS",36623,5.89883101851852,"Middle Sacramento River",2016,"SacR","Vemco","Chips",15692.8606853817,2016-02-21,2016-02-27,1.29
"75.YBUS",36625,7.19703703703704,"Middle Sacramento River",2016,"SacR","Vemco","Chips",34644.7845543192,2016-03-18,2016-03-25,1.55
"76.YBUS",36627,3.31697916666667,"Middle Sacramento River",2016,"SacR","Vemco","Chips",18786.70499201,2016-03-18,2016-03-21,1.55
"77.YBUS",36630,10.0086111111111,"Middle Sacramento River",2016,"SacR","Vemco","Chips",15070.75302349,2016-02-21,2016-03-02,1.42
"78.YBUS",36632,8.05043981481482,"Middle Sacramento River",2016,"SacR","Vemco","Chips",8520.75523500816,2016-02-21,2016-02-29,1.29
"79.YBUS",36633,5.90103009259259,"Middle Sacramento River",2016,"SacR","Vemco","Chips",19403.5927270766,2016-02-21,2016-02-27,1.29
"8.MJ",2065,6.83810185185185,"Middle Sacramento River",2012,"SacR","Vemco","Chips",96607.2985064437,2012-03-30,2012-04-09,-1.335
"8.YBUS",36358,5.53857638888889,"Middle Sacramento River",2016,"SacR","Vemco","Chips",16139.9236534002,2016-02-21,2016-02-26,1.29
"80.YBUS",36634,8.14077546296296,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",13731.5934275064,2016-02-21,2016-02-29,1.29
"81.YBUS",36638,6.58527777777778,"Middle Sacramento River",2016,"SacR","Vemco","Chips",11766.893942796,2016-02-21,2016-02-27,1.29
"82.YBUS",36640,8.67037037037037,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",15253.7247445529,2016-02-21,2016-02-29,1.29
"83.YBUS",36641,4.51145833333333,"Middle Sacramento River",2016,"SacR","Vemco","Chips",19985.1624349458,2016-02-21,2016-02-25,1.29
"84.YBUS",36642,6.52320601851852,"Middle Sacramento River",2016,"SacR","Vemco","Chips",19486.1507143398,2016-02-21,2016-02-27,1.29
"85.YBUS",36643,3.79096064814815,"Tidal Delta",2016,"Yolo","Vemco","Chips",58801.0863223632,2016-03-18,2016-03-22,1.55
"86.YBUS",36646,6.53414351851852,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",15618.1012473437,2016-02-21,2016-02-27,1.29
"87.YBUS",36648,8.5846875,"Middle Sacramento River",2016,"SacR","Vemco","Chips",9630.52669895264,2016-02-21,2016-02-29,1.29
"88.YBUS",36651,6.69246527777778,"Middle Sacramento River",2016,"SacR","Vemco","Chips",15381.9311410693,2016-02-21,2016-02-27,1.29
"89.YBUS",36652,4.36353009259259,"Middle Sacramento River",2016,"SacR","Vemco","Chips",24934.6155966826,2016-02-21,2016-02-26,1.29
"9.MJ",2066,7.67917824074074,"Tidal Delta",2012,"Yolo","Vemco","Chips",313588.411936796,2012-03-30,2012-04-08,-1.335
"9.YBUS",36364,6.57045138888889,"Middle Sacramento River",2016,"SacR","Vemco","Chips",18353.6949843015,2016-02-21,2016-02-28,1.29
"90.YBUS",36653,3.85871527777778,"Middle Sacramento River",2016,"SacR","Vemco","Chips",28534.583066475,2016-02-21,2016-02-25,1.29
"91.YBUS",36654,6.98100694444444,"Middle Sacramento River",2016,"SacR","Vemco","Chips",24577.1189978928,2016-02-21,2016-02-28,1.29
"92.YBUS",36656,5.28001157407407,"Middle Sacramento River",2016,"SacR","Vemco","Chips",19863.4805152086,2016-02-21,2016-02-27,1.29
"93.YBUS",36660,6.93884259259259,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",20066.8500040576,2016-02-21,2016-02-28,1.29
"94.YBUS",36664,4.88582175925926,"Middle Sacramento River",2016,"SacR","Vemco","Chips",24364.8633067974,2016-02-21,2016-02-26,1.29
"95.YBUS",36665,17.2652083333333,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",6438.4161707775,2016-02-21,2016-03-10,1.42
"96.YBUS",36739,11.6407060185185,"Middle Sacramento River",2016,"SacR","Vemco","Chips",8245.94239731609,2016-02-21,2016-03-04,1.42
"97.YBUS",36740,10.478900462963,"Middle Sacramento River",2016,"SacR","Vemco","Chips",13821.1427162464,2016-02-21,2016-03-02,1.42
"98.YBUS",38782,5.62373842592593,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",23816.7633398031,2016-03-06,2016-03-11,1.55
"99.YBUS",38783,4.66665509259259,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",23237.5177274825,2016-03-06,2016-03-10,1.55
"ARF2016-009",1,5.00821919,"Tidal Delta",2016,"SacR","JSATS","Chips",10668.9376942569,2016-05-14,2016-05-19,1.6
"ARF2016-076",2,6.038989572,"Tidal Delta",2016,"SacR","JSATS","Chips",12701.7942611109,2016-05-14,2016-05-19,1.6
"ARF2016-106",3,5.546001447,"Tidal Delta",2016,"SacR","JSATS","Chips",8576.56297864276,2016-05-14,2016-05-19,1.6
"ARF2016-114",4,3.421472361,"Tidal Delta",2016,"SacR","JSATS","Chips",8771.49472361401,2016-05-14,2016-05-17,1.6
"ARF2016-173",5,6.12675515,"Tidal Delta",2016,"SacRSlough","JSATS","Chips",9739.44324892657,2016-05-14,2016-05-19,1.6
"ARF2017-005",6,5.938021516,"Tidal Delta",2017,"SacR","JSATS","Chips",11891.9909188938,2017-05-24,2017-05-31,0.45
"ARF2017-007",7,2.857594329,"Tidal Delta",2017,"SacRSlough","JSATS","Chips",20432.2134786657,2017-05-24,2017-05-28,0.45
